지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2021-07-01,23.9,0,.8
765,복내,2021-07-02,24.2,0,1
765,복내,2021-07-03,22.8,49.5,1.7
765,복내,2021-07-04,23.8,6,1.3
765,복내,2021-07-05,20.8,56,.3
765,복내,2021-07-06,22.5,235.5,.4
765,복내,2021-07-07,25.3,43,.4
765,복내,2021-07-08,25.3,14,.4
765,복내,2021-07-09,25.5,5,
765,복내,2021-07-10,25.1,0,
765,복내,2021-07-11,25.7,0,
765,복내,2021-07-12,26.9,0,.9
765,복내,2021-07-13,27.2,0,1.4
765,복내,2021-07-14,27,0,.9
765,복내,2021-07-15,26.7,0,.8
765,복내,2021-07-16,25.4,27,.8
765,복내,2021-07-17,25,0,1.4
765,복내,2021-07-18,25.8,0,1.7
765,복내,2021-07-19,25.6,0,1
765,복내,2021-07-20,25.6,1.5,
765,복내,2021-07-21,26.3,0,1.2
765,복내,2021-07-22,25.9,0,1.2
765,복내,2021-07-23,26,0,1
765,복내,2021-07-24,26.2,0,1.7
765,복내,2021-07-25,25.9,0,2.1
765,복내,2021-07-26,26,0,2
765,복내,2021-07-27,25.6,0,1.2
765,복내,2021-07-28,26.1,0,1
765,복내,2021-07-29,25.9,0,.9
765,복내,2021-07-30,25.9,0,.8
765,복내,2021-07-31,27.6,7.5,.5
765,복내,2021-08-01,27.8,0,.9
765,복내,2021-08-02,27.2,25.5,.9
765,복내,2021-08-03,25.7,74,.7
765,복내,2021-08-04,26.5,0,.8
765,복내,2021-08-05,27.8,0,
765,복내,2021-08-06,27.6,0,1
765,복내,2021-08-07,27.7,0,.9
765,복내,2021-08-08,25.7,0,.7
765,복내,2021-08-09,26.4,0,1.5
765,복내,2021-08-10,26.2,0,1.1
765,복내,2021-08-11,25.2,0,1.3
765,복내,2021-08-12,24.7,.5,.8
765,복내,2021-08-13,24.7,1,.7
765,복내,2021-08-14,22.6,10.5,.6
765,복내,2021-08-15,24.4,0,1.2
765,복내,2021-08-16,23.9,0,1.5
765,복내,2021-08-17,24.3,2,.8
765,복내,2021-08-18,22.7,2.5,.8
765,복내,2021-08-19,22.6,2,.7
765,복내,2021-08-20,24.5,0,1.8
765,복내,2021-08-21,23.5,79,1.2
765,복내,2021-08-22,24.7,0,.7
765,복내,2021-08-23,24,22.5,1
765,복내,2021-08-24,25.3,23.5,1
765,복내,2021-08-25,24.3,18.5,.6
765,복내,2021-08-26,24.5,0,.7
765,복내,2021-08-27,24.2,1,.8
765,복내,2021-08-28,24.6,.5,.6
765,복내,2021-08-29,25,4,.6
765,복내,2021-08-30,25.2,8.5,.5
765,복내,2021-08-31,25.3,0,.8
765,복내,2021-09-01,24.3,7,.9
765,복내,2021-09-02,21.2,9,.4
765,복내,2021-09-03,21.7,1,.4
765,복내,2021-09-04,22.2,0,.8
765,복내,2021-09-05,20.7,0,.9
765,복내,2021-09-06,20.8,.5,1.9
765,복내,2021-09-07,22.1,.5,.9
765,복내,2021-09-08,21.9,0,1.4
765,복내,2021-09-09,21.8,0,.8
765,복내,2021-09-10,21.4,2,.6
765,복내,2021-09-11,23,0,.7
765,복내,2021-09-12,23,0,.7
765,복내,2021-09-13,22.5,0,2.1
765,복내,2021-09-14,22.8,3.5,3.1
765,복내,2021-09-15,23.3,0,2.6
765,복내,2021-09-16,20.2,4.5,.8
765,복내,2021-09-17,23.8,0,1.5
765,복내,2021-09-18,21.7,0,
765,복내,2021-09-19,20.9,0,.9
765,복내,2021-09-20,22,0,2.1
765,복내,2021-09-21,22.4,30,1.3
765,복내,2021-09-22,20.9,0,.7
765,복내,2021-09-23,19,0,1.3
765,복내,2021-09-24,18.3,0,.7
765,복내,2021-09-25,19.9,0,1.2
765,복내,2021-09-26,20.1,0,.9
765,복내,2021-09-27,20.7,0,.8
765,복내,2021-09-28,21.3,0,.8
765,복내,2021-09-29,21.9,51,.6
765,복내,2021-09-30,21.9,17.5,.8
765,복내,2021-10-01,21.3,.5,1
765,복내,2021-10-02,20.1,0,.8
765,복내,2021-10-03,20.9,0,1
765,복내,2021-10-04,23.2,0,1.1
765,복내,2021-10-05,21.6,0,.7
765,복내,2021-10-06,21.3,0,.9
765,복내,2021-10-07,20.7,0,.6
765,복내,2021-10-08,21.8,0,.8
765,복내,2021-10-09,22,0,1
765,복내,2021-10-10,22.2,6.5,.5
765,복내,2021-10-11,17.4,6,1.5
765,복내,2021-10-12,18.5,1,2
765,복내,2021-10-13,19.8,0,1.4
765,복내,2021-10-14,20.2,0,.8
765,복내,2021-10-15,19.3,3,.9
765,복내,2021-10-16,13.5,4,2.7
765,복내,2021-10-17,6.7,0,2.7
765,복내,2021-10-18,7.6,0,.7
765,복내,2021-10-19,10.7,0,1.7
765,복내,2021-10-20,8.1,0,.6
765,복내,2021-10-21,8.7,0,1
765,복내,2021-10-22,8.9,0,1.7
765,복내,2021-10-23,7.8,0,.6
765,복내,2021-10-24,9.4,0,.5
765,복내,2021-10-25,9.7,0,.9
765,복내,2021-10-26,9.9,0,.8
765,복내,2021-10-27,10.8,0,1.2
765,복내,2021-10-28,10.1,0,.8
765,복내,2021-10-29,9.8,0,.9
765,복내,2021-10-30,10,0,.5
765,복내,2021-10-31,11.7,0,1.1
765,복내,2021-11-01,12.3,0,1.3
765,복내,2021-11-02,9.3,0,1.4
765,복내,2021-11-03,8.5,0,1.3
765,복내,2021-11-04,9.5,0,.9
765,복내,2021-11-05,9.7,0,.6
765,복내,2021-11-06,10.8,0,1.2
765,복내,2021-11-07,13.2,0,2
765,복내,2021-11-08,10.7,23.5,2.5
765,복내,2021-11-09,7.6,1,1.9
765,복내,2021-11-10,6.9,1.5,1.4
765,복내,2021-11-11,7.8,2.5,1.3
765,복내,2021-11-12,5.5,1,1
765,복내,2021-11-13,6.7,0,.9
765,복내,2021-11-14,7,0,.9
765,복내,2021-11-15,7.2,0,.6
765,복내,2021-11-16,7,0,.7
765,복내,2021-11-17,6.1,0,.7
765,복내,2021-11-18,5.9,0,.6
765,복내,2021-11-19,7.9,0,1
765,복내,2021-11-20,8.8,0,.6
765,복내,2021-11-21,9.9,0,.4
765,복내,2021-11-22,6.9,1,3.4
765,복내,2021-11-23,3.9,2.5,1.5
765,복내,2021-11-24,6,0,1
765,복내,2021-11-25,5.5,0,1
765,복내,2021-11-26,3.3,0,1
765,복내,2021-11-27,2.4,0,.6
765,복내,2021-11-28,3.4,0,.6
765,복내,2021-11-29,4.5,0,.7
765,복내,2021-11-30,6.5,18.5,2.4
765,복내,2021-12-01,2.1,0,4.2
765,복내,2021-12-02,1.9,0,1.1
765,복내,2021-12-03,3.8,0,2.2
765,복내,2021-12-04,4.1,0,1.4
765,복내,2021-12-05,2.3,0,.5
765,복내,2021-12-06,5.3,0,.5
765,복내,2021-12-07,3.8,0,1.2
765,복내,2021-12-08,2.9,0,.5
765,복내,2021-12-09,4.2,0,.7
765,복내,2021-12-10,6.7,0,.9
765,복내,2021-12-11,5.7,0,1
765,복내,2021-12-12,5.6,0,3.2
765,복내,2021-12-13,.5,0,2.8
765,복내,2021-12-14,-.7,0,.8
765,복내,2021-12-15,2.5,0,.4
765,복내,2021-12-16,5,1,.7
765,복내,2021-12-17,.5,.5,4.7
765,복내,2021-12-18,-2.4,0,1.7
765,복내,2021-12-19,-.4,0,1.8
765,복내,2021-12-20,1.5,0,.7
765,복내,2021-12-21,2.4,0,1
765,복내,2021-12-22,1.9,0,.9
765,복내,2021-12-23,.4,0,.4
765,복내,2021-12-24,1.3,0,1.8
765,복내,2021-12-25,-3.9,0,5.1
765,복내,2021-12-26,-5.9,0,2.6
765,복내,2021-12-27,-3.6,0,1.7
765,복내,2021-12-28,.3,0,.9
765,복내,2021-12-29,2.7,0,1.6
765,복내,2021-12-30,1.7,0,4
765,복내,2021-12-31,-2.1,0,3.3
