지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2018-03-17,4.8,0,1.1
765,복내,2018-03-18,7.3,20,.7
765,복내,2018-03-19,11.3,23,1.8
765,복내,2018-03-20,6.8,1.5,3.3
765,복내,2018-03-21,1.9,8.5,1.4
765,복내,2018-03-22,5.3,0,2.6
765,복내,2018-03-23,5.2,0,1.8
765,복내,2018-03-24,7.2,0,1.4
765,복내,2018-03-25,9.2,0,1.5
765,복내,2018-03-26,9.7,0,1.3
765,복내,2018-03-27,11,0,1.3
765,복내,2018-03-28,11.7,0,1.2
765,복내,2018-03-29,14.8,0,1.5
765,복내,2018-03-30,12.8,0,1.7
765,복내,2018-03-31,11.9,0,1.1
765,복내,2018-04-01,13.8,0,1.2
765,복내,2018-04-02,15.3,0,1.2
765,복내,2018-04-03,16.2,0,1.3
765,복내,2018-04-04,13.7,11.5,1.2
765,복내,2018-04-05,10,8,1.9
765,복내,2018-04-06,9.4,16,4
765,복내,2018-04-07,3.9,1.5,3.4
765,복내,2018-04-08,7.3,0,1.7
765,복내,2018-04-09,12.3,0,1.5
765,복내,2018-04-10,13.5,0,1.8
765,복내,2018-04-11,15.8,0,2.5
765,복내,2018-04-12,10.3,0,1
765,복내,2018-04-13,12.3,0,2.8
765,복내,2018-04-14,10.4,29.5,2.9
765,복내,2018-04-15,10.2,0,3.5
765,복내,2018-04-16,10,0,1.2
765,복내,2018-04-17,12.1,0,1.2
765,복내,2018-04-18,11.8,0,1.4
765,복내,2018-04-19,12.7,0,1.6
765,복내,2018-04-20,15.5,0,1.1
765,복내,2018-04-21,15.3,0,1.3
765,복내,2018-04-22,17,3,2.1
765,복내,2018-04-23,13.2,40.5,2.2
765,복내,2018-04-24,14,7.5,.8
765,복내,2018-04-25,14.6,.5,.9
765,복내,2018-04-26,13.9,0,1.3
765,복내,2018-04-27,14.8,0,1.7
765,복내,2018-04-28,14.4,0,1.2
765,복내,2018-04-29,14,0,1.1
765,복내,2018-04-30,15.5,0,.9
765,복내,2018-05-01,16.7,0,1.3
765,복내,2018-05-02,15.9,1.5,2.2
765,복내,2018-05-03,11.9,0,3.2
765,복내,2018-05-04,11.3,0,2.2
765,복내,2018-05-05,15.1,0,1.3
765,복내,2018-05-06,16.8,27,.9
765,복내,2018-05-07,16.9,26.5,.9
765,복내,2018-05-08,16,0,1.1
765,복내,2018-05-09,14.1,0,1.2
765,복내,2018-05-10,15.4,0,1.1
765,복내,2018-05-11,15.5,0,1.2
765,복내,2018-05-12,16.7,21.5,1
765,복내,2018-05-13,17.9,3.5,1.7
765,복내,2018-05-14,18.5,0,1
765,복내,2018-05-15,20.6,0,1.3
765,복내,2018-05-16,21.7,.5,1.7
765,복내,2018-05-17,22.2,1.5,1.6
765,복내,2018-05-18,21.2,1,1.5
765,복내,2018-05-19,16,0,2.4
765,복내,2018-05-20,17.2,0,3.7
765,복내,2018-05-21,16.4,0,1.9
765,복내,2018-05-22,17.8,6,1.4
765,복내,2018-05-23,18.2,10.5,2.5
765,복내,2018-05-24,16.9,0,1.3
765,복내,2018-05-25,17.8,0,.9
765,복내,2018-05-26,18.6,0,1.4
765,복내,2018-05-27,19.2,0,1
765,복내,2018-05-28,18.6,8.5,1
765,복내,2018-05-29,21.4,0,.9
765,복내,2018-05-30,21.4,0,1.1
765,복내,2018-05-31,19.3,0,1.6
765,복내,2018-06-01,21.4,0,1
765,복내,2018-06-02,21.9,0,1.1
765,복내,2018-06-03,20.8,0,1
765,복내,2018-06-04,20.8,0,1
765,복내,2018-06-05,19.4,2,1.2
765,복내,2018-06-06,21.9,0,.8
765,복내,2018-06-07,23.2,0,.7
765,복내,2018-06-08,22.3,0,1.4
765,복내,2018-06-09,22.5,0,2.1
765,복내,2018-06-10,20,1.5,1.1
765,복내,2018-06-11,18.3,6.5,.5
765,복내,2018-06-12,20.9,.5,1.1
765,복내,2018-06-13,21.2,0,1.8
765,복내,2018-06-14,20.5,0,2.5
765,복내,2018-06-15,20.2,0,1.6
765,복내,2018-06-16,19.5,0,1.4
765,복내,2018-06-17,20.4,0,.8
765,복내,2018-06-18,22.3,0,.9
765,복내,2018-06-19,21,9,.4
765,복내,2018-06-20,22.9,.5,1.5
765,복내,2018-06-21,21.9,0,1.8
765,복내,2018-06-22,22.1,0,1
765,복내,2018-06-23,22.5,0,1.2
765,복내,2018-06-24,24.9,0,1.4
765,복내,2018-06-25,23.7,0,1.1
765,복내,2018-06-26,23.8,1,1.2
765,복내,2018-06-27,24.7,25,1.4
765,복내,2018-06-28,22.7,114,1
765,복내,2018-06-29,24.4,0,1.1
765,복내,2018-06-30,21.9,58.5,1.2
