지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2016-02-24,-1.2,0,3.6
765,복내,2016-02-25,-1.1,0,2.1
765,복내,2016-02-26,.5,0,.9
765,복내,2016-02-27,5.3,0,1.7
765,복내,2016-02-28,4.9,4,2.4
765,복내,2016-02-29,-1.7,1,4.1
765,복내,2016-03-01,-2,0,2.1
765,복내,2016-03-02,1.5,0,.9
765,복내,2016-03-03,6.4,0,1.1
765,복내,2016-03-04,10.5,31,.5
765,복내,2016-03-05,13.8,66,2.2
765,복내,2016-03-06,11.4,1.5,1.7
765,복내,2016-03-07,9.6,0,1
765,복내,2016-03-08,6.1,10.5,2.4
765,복내,2016-03-09,2.8,4.5,2.7
765,복내,2016-03-10,1.1,0,4.2
765,복내,2016-03-11,1,0,3.5
765,복내,2016-03-12,2.7,0,1.6
765,복내,2016-03-13,3.2,.5,1
765,복내,2016-03-14,4,0,2.7
765,복내,2016-03-15,4.3,0,1.4
765,복내,2016-03-16,7.5,0,1.5
765,복내,2016-03-17,8.6,0,1.2
765,복내,2016-03-18,11.2,15,1
765,복내,2016-03-19,11.6,0,2.7
765,복내,2016-03-20,8.1,0,1.3
765,복내,2016-03-21,7.3,0,1.2
765,복내,2016-03-22,7.9,0,1.8
765,복내,2016-03-23,8.5,0,2.9
765,복내,2016-03-24,6.3,0,1.8
765,복내,2016-03-25,4.6,0,1.2
765,복내,2016-03-26,3,0,1.8
765,복내,2016-03-27,5.4,0,1.7
765,복내,2016-03-28,7.3,0,1.4
765,복내,2016-03-29,7.6,0,1.6
765,복내,2016-03-30,11.1,0,1.1
765,복내,2016-03-31,10.9,0,1.1
765,복내,2016-04-01,11.8,0,1.1
765,복내,2016-04-02,12.3,0,1.2
765,복내,2016-04-03,12.3,12.5,.8
765,복내,2016-04-04,11.7,3,.9
765,복내,2016-04-05,12.2,0,1.5
765,복내,2016-04-06,10.1,17,1.9
765,복내,2016-04-07,12.7,13.5,1.7
765,복내,2016-04-08,14.3,0,1.4
765,복내,2016-04-09,14.4,0,1.1
765,복내,2016-04-10,13.7,0,1.2
765,복내,2016-04-11,12,0,2
765,복내,2016-04-12,12,.5,1.9
765,복내,2016-04-13,15.8,8.5,1.3
765,복내,2016-04-14,16.5,0,2.1
765,복내,2016-04-15,11.8,0,1.7
765,복내,2016-04-16,12.9,63.5,2.5
765,복내,2016-04-17,12.1,1.5,4.1
765,복내,2016-04-18,12.8,0,2.2
765,복내,2016-04-19,12.5,0,1.7
765,복내,2016-04-20,13.4,0,1.9
765,복내,2016-04-21,15.3,37,2.2
765,복내,2016-04-22,17.9,0,1.7
765,복내,2016-04-23,15.8,0,1.2
765,복내,2016-04-24,14.2,0,1.3
765,복내,2016-04-25,15,0,1.1
765,복내,2016-04-26,15.3,4.5,1.6
765,복내,2016-04-27,12.8,50,1.2
765,복내,2016-04-28,13.7,6.5,1.1
765,복내,2016-04-29,13,0,1.2
765,복내,2016-04-30,14.1,0,1.4
765,복내,2016-05-01,14.9,0,1.3
765,복내,2016-05-02,16.3,11.5,2.2
765,복내,2016-05-03,14.9,58.5,3.5
765,복내,2016-05-04,14.4,0,2.3
765,복내,2016-05-05,15.9,0,1.6
765,복내,2016-05-06,18.8,1.5,2
765,복내,2016-05-07,16.5,0,3
765,복내,2016-05-08,15.6,0,1.5
765,복내,2016-05-09,15.7,.5,.8
765,복내,2016-05-10,14.5,24.5,.9
765,복내,2016-05-11,16,3.5,.9
765,복내,2016-05-12,17.2,0,1.5
765,복내,2016-05-13,15.9,0,1.5
765,복내,2016-05-14,16.9,0,1.8
765,복내,2016-05-15,17.8,7.5,1.6
765,복내,2016-05-16,13.6,6.5,3
765,복내,2016-05-17,15.8,0,1.2
765,복내,2016-05-18,18.9,0,1
765,복내,2016-05-19,18,0,1.1
765,복내,2016-05-20,18.6,0,1.6
765,복내,2016-05-21,19,0,1.3
765,복내,2016-05-22,18.7,0,1.5
765,복내,2016-05-23,20.1,0,1.4
765,복내,2016-05-24,17.6,24.5,1.5
765,복내,2016-05-25,19,0,1.4
765,복내,2016-05-26,20.8,0,1.3
765,복내,2016-05-27,21.4,0,1.2
765,복내,2016-05-28,19.4,1,.6
765,복내,2016-05-29,18.7,2.5,1
765,복내,2016-05-30,20.8,0,1.5
765,복내,2016-05-31,20.6,0,1.4
765,복내,2016-06-01,21.6,0,1.8
765,복내,2016-06-02,19.8,0,1.1
765,복내,2016-06-03,19.9,0,1.1
765,복내,2016-06-04,17.1,18,.6
765,복내,2016-06-05,20.3,0,1
765,복내,2016-06-06,19.4,0,.9
765,복내,2016-06-07,20.5,0,.6
765,복내,2016-06-08,20.9,0,.5
765,복내,2016-06-09,21.3,0,1
765,복내,2016-06-10,21.5,0,1.2
765,복내,2016-06-11,22.3,0,1
765,복내,2016-06-12,23.1,0,.5
765,복내,2016-06-13,23.5,0,1.4
765,복내,2016-06-14,22.6,0,1.6
765,복내,2016-06-15,21.2,0,1.5
765,복내,2016-06-16,21.9,0,1.8
765,복내,2016-06-17,23,0,1.3
765,복내,2016-06-18,21.7,2,1.2
765,복내,2016-06-19,24.5,.5,.9
765,복내,2016-06-20,22.5,22.5,.9
765,복내,2016-06-21,24.5,0,1.5
765,복내,2016-06-22,21.5,15.5,1.2
765,복내,2016-06-23,23.7,0,1
765,복내,2016-06-24,21.8,52.5,1.6
765,복내,2016-06-25,22.5,0,2.3
765,복내,2016-06-26,22.5,0,1.8
765,복내,2016-06-27,19.5,.5,.8
765,복내,2016-06-28,21.1,.5,1.2
765,복내,2016-06-29,21.2,1.5,.8
765,복내,2016-06-30,23.1,0,.8
