지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2010-04-24,10.2,0,.8
765,복내,2010-04-25,11.4,0,.9
765,복내,2010-04-26,11.8,39.5,1.4
765,복내,2010-04-27,8.9,0,1.6
765,복내,2010-04-28,3.6,14.5,.9
765,복내,2010-04-29,8.3,1.5,1.6
765,복내,2010-04-30,9.5,0,1
765,복내,2010-05-01,11,0,.8
765,복내,2010-05-02,14.6,0,1.3
765,복내,2010-05-03,19.7,0,1.5
765,복내,2010-05-04,19.3,0,1
765,복내,2010-05-05,18.4,0,1.6
765,복내,2010-05-06,18,4,1.8
765,복내,2010-05-07,16.2,0,1.1
765,복내,2010-05-08,17.4,0,.7
765,복내,2010-05-09,17.8,0,.7
765,복내,2010-05-10,18,0,.9
765,복내,2010-05-11,15.1,0,1.1
765,복내,2010-05-12,14.1,0,1
765,복내,2010-05-13,14.4,0,.9
765,복내,2010-05-14,15.6,0,1
765,복내,2010-05-15,15.7,0,.5
765,복내,2010-05-16,17.6,0,.9
765,복내,2010-05-17,17,15,1.4
765,복내,2010-05-18,18.4,87,1.4
765,복내,2010-05-19,19.7,2.5,.8
765,복내,2010-05-20,21.3,0,.7
765,복내,2010-05-21,21.7,0,.7
765,복내,2010-05-22,14.9,29,.9
765,복내,2010-05-23,15.8,4.5,1.3
765,복내,2010-05-24,13.9,6,1.3
765,복내,2010-05-25,13.7,6,.9
765,복내,2010-05-26,17.2,0,1
765,복내,2010-05-27,17.4,0,1.2
765,복내,2010-05-28,16.1,0,.3
765,복내,2010-05-29,17.4,0,1
765,복내,2010-05-30,17.3,0,.9
765,복내,2010-05-31,16.7,0,1.3
765,복내,2010-06-01,17.1,0,1
765,복내,2010-06-02,18.3,0,.8
765,복내,2010-06-03,20.3,0,.4
765,복내,2010-06-04,21.2,0,.3
765,복내,2010-06-05,22.6,0,.7
765,복내,2010-06-06,22.3,0,.8
765,복내,2010-06-07,21.4,0,.7
765,복내,2010-06-08,20.2,0,.6
765,복내,2010-06-09,21.2,0,.9
765,복내,2010-06-10,20.7,0,1
765,복내,2010-06-11,21.3,.5,1.2
765,복내,2010-06-12,20,5,.8
765,복내,2010-06-13,23.2,0,.8
765,복내,2010-06-14,23.1,0,.6
765,복내,2010-06-15,23.8,0,.9
765,복내,2010-06-16,25,0,.8
765,복내,2010-06-17,24.8,0,.5
765,복내,2010-06-18,22.2,3,.5
765,복내,2010-06-19,23.1,0,.9
765,복내,2010-06-20,23,0,.5
765,복내,2010-06-21,23.6,0,.9
765,복내,2010-06-22,23.3,0,.6
765,복내,2010-06-23,23.9,0,1.2
765,복내,2010-06-24,23.7,0,1.1
765,복내,2010-06-25,22.4,0,.7
765,복내,2010-06-26,22.4,18,1.2
765,복내,2010-06-27,22.2,2,1.1
765,복내,2010-06-28,21.6,34.5,.3
765,복내,2010-06-29,24.7,0,.8
765,복내,2010-06-30,26.1,0,.8
