지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2007-10-19,12.4,0,1
765,복내,2007-10-20,9.5,0,1.4
765,복내,2007-10-21,10.9,0,.5
765,복내,2007-10-22,12.7,0,.5
765,복내,2007-10-23,13.9,0,.5
765,복내,2007-10-24,15.1,0,.7
765,복내,2007-10-25,16,27.5,.4
765,복내,2007-10-26,15.9,10,.7
765,복내,2007-10-27,14.6,0,.6
765,복내,2007-10-28,14.9,0,.9
765,복내,2007-10-29,12.5,0,1.3
765,복내,2007-10-30,10.8,.5,.5
765,복내,2007-10-31,11.2,0,.5
765,복내,2007-11-01,11.8,0,1.3
765,복내,2007-11-02,8.4,0,.7
765,복내,2007-11-03,8.5,0,.5
765,복내,2007-11-04,9.9,0,.3
765,복내,2007-11-05,11,0,.4
765,복내,2007-11-06,11.7,0,.3
765,복내,2007-11-07,11.3,0,.6
765,복내,2007-11-08,11.3,0,.4
765,복내,2007-11-09,12.2,0,.5
765,복내,2007-11-10,10.2,0,.8
765,복내,2007-11-11,9.3,0,.9
765,복내,2007-11-12,8,0,.5
765,복내,2007-11-13,7.5,0,.4
765,복내,2007-11-14,8.2,0,.4
765,복내,2007-11-15,9.1,0,.4
765,복내,2007-11-16,7.6,0,1.1
765,복내,2007-11-17,7,0,.8
765,복내,2007-11-18,3.7,0,2.2
765,복내,2007-11-19,2.1,0,.9
765,복내,2007-11-20,3.9,1.5,.8
765,복내,2007-11-21,3.4,0,.8
765,복내,2007-11-22,3,0,.4
765,복내,2007-11-23,5.5,0,.5
765,복내,2007-11-24,5.7,0,.5
765,복내,2007-11-25,5.5,0,.4
765,복내,2007-11-26,7.7,0,.8
765,복내,2007-11-27,4.8,0,1.7
765,복내,2007-11-28,3.3,0,.5
765,복내,2007-11-29,5.8,0,.9
765,복내,2007-11-30,4.1,0,1.2
765,복내,2007-12-01,4,0,.7
765,복내,2007-12-02,4.6,8,.6
765,복내,2007-12-03,4.4,.5,1.3
765,복내,2007-12-04,2,0,1.3
765,복내,2007-12-05,1.8,0,1.2
765,복내,2007-12-06,1.4,0,.4
765,복내,2007-12-07,3.9,0,1
765,복내,2007-12-08,3.4,0,1
765,복내,2007-12-09,2.8,0,.6
765,복내,2007-12-10,4.1,2.5,.5
765,복내,2007-12-11,9.3,0,.4
765,복내,2007-12-12,7,4.5,.6
765,복내,2007-12-13,4.4,.5,1.1
765,복내,2007-12-14,2.3,0,.8
765,복내,2007-12-15,2.1,0,.9
765,복내,2007-12-16,1.9,0,.7
765,복내,2007-12-17,2.6,0,.5
765,복내,2007-12-18,2.3,0,.5
765,복내,2007-12-19,.5,0,.4
765,복내,2007-12-20,2.4,0,.3
765,복내,2007-12-21,4.1,7.5,.3
765,복내,2007-12-22,6.8,0,.3
765,복내,2007-12-23,4.8,0,.9
765,복내,2007-12-24,3.1,0,.5
765,복내,2007-12-25,5.7,0,.4
765,복내,2007-12-26,5.4,0,.6
765,복내,2007-12-27,6.1,14.5,.3
765,복내,2007-12-28,8,2,.8
765,복내,2007-12-29,3.6,.5,1.6
765,복내,2007-12-30,-1.1,5,1.7
765,복내,2007-12-31,-1.5,3,1.5
