지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2013-09-29,20.5,23,.6
765,복내,2013-09-30,21.8,0,.9
765,복내,2013-10-01,22.1,.5,1.1
765,복내,2013-10-02,18.7,5,1.8
765,복내,2013-10-03,15,0,2.1
765,복내,2013-10-04,14.1,0,1
765,복내,2013-10-05,16.7,0,1.4
765,복내,2013-10-06,21.6,0,1.7
765,복내,2013-10-07,23.2,.5,1.5
765,복내,2013-10-08,21,20,1.8
765,복내,2013-10-09,19.4,.5,.6
765,복내,2013-10-10,21.1,5.5,.5
765,복내,2013-10-11,17.7,0,2.2
765,복내,2013-10-12,14.6,0,1.9
765,복내,2013-10-13,13.1,0,.9
765,복내,2013-10-14,15.9,0,.6
765,복내,2013-10-15,16.3,0,2.6
765,복내,2013-10-16,11.4,0,2.2
765,복내,2013-10-17,11,0,1
765,복내,2013-10-18,12.5,0,1.1
765,복내,2013-10-19,13.9,0,.9
765,복내,2013-10-20,15,0,1.4
765,복내,2013-10-21,12.9,0,.8
765,복내,2013-10-22,14.2,0,1
765,복내,2013-10-23,14.1,0,1
765,복내,2013-10-24,14.3,0,2.7
765,복내,2013-10-25,11.4,0,4
765,복내,2013-10-26,9.9,0,2.3
765,복내,2013-10-27,7.9,0,1
765,복내,2013-10-28,8.8,0,1
765,복내,2013-10-29,9.7,0,1.1
765,복내,2013-10-30,10.4,0,1.4
765,복내,2013-10-31,11.1,0,.7
765,복내,2013-11-01,12.5,0,1.2
765,복내,2013-11-02,15.6,0,.7
765,복내,2013-11-03,13.7,0,.9
765,복내,2013-11-04,9.9,0,1.6
765,복내,2013-11-05,9.8,0,1.1
765,복내,2013-11-06,12.7,0,.7
765,복내,2013-11-07,11.6,0,2
765,복내,2013-11-08,7.1,0,1
765,복내,2013-11-09,10.8,32,.5
765,복내,2013-11-10,10.2,0,4.2
765,복내,2013-11-11,6.6,0,3.9
765,복내,2013-11-12,5.4,0,2.9
765,복내,2013-11-13,3.5,0,.9
765,복내,2013-11-14,5.5,0,1
765,복내,2013-11-15,7.6,0,1.3
765,복내,2013-11-16,5.2,0,.9
765,복내,2013-11-17,6.3,4,3.2
765,복내,2013-11-18,1.8,6.5,1.7
765,복내,2013-11-19,4.3,0,2.6
765,복내,2013-11-20,3.1,0,2.3
765,복내,2013-11-21,2,0,1.8
765,복내,2013-11-22,3.1,0,1.8
765,복내,2013-11-23,3.5,0,1.2
765,복내,2013-11-24,8.4,31.5,1.9
765,복내,2013-11-25,7.4,7.5,3.9
765,복내,2013-11-26,2.8,0,1.8
765,복내,2013-11-27,.8,7.5,2.3
765,복내,2013-11-28,-1.1,2,1.6
765,복내,2013-11-29,.4,1,1.4
765,복내,2013-11-30,1.7,0,.9
765,복내,2013-12-01,2.5,0,1.3
765,복내,2013-12-02,.9,0,1.4
765,복내,2013-12-03,2.1,0,1.1
765,복내,2013-12-04,2.8,0,1
765,복내,2013-12-05,3.7,0,.8
765,복내,2013-12-06,4.4,0,2.3
765,복내,2013-12-07,.6,0,.9
765,복내,2013-12-08,3.5,0,1
765,복내,2013-12-09,6,3.5,2.2
765,복내,2013-12-10,4.2,0,4
765,복내,2013-12-11,1.5,3.5,2.2
765,복내,2013-12-12,1.4,0,1.5
765,복내,2013-12-13,-.2,1,3
765,복내,2013-12-14,-.5,0,1.4
765,복내,2013-12-15,-.1,0,2
765,복내,2013-12-16,-.2,0,.7
765,복내,2013-12-17,3.4,0,1
765,복내,2013-12-18,5.1,0,1.6
765,복내,2013-12-19,.5,.5,4
765,복내,2013-12-20,.8,2,3.8
765,복내,2013-12-21,-.5,0,2.2
765,복내,2013-12-22,-1.5,0,1.3
765,복내,2013-12-23,-.4,0,2.2
765,복내,2013-12-24,-.4,0,1.4
765,복내,2013-12-25,-1.4,0,.9
765,복내,2013-12-26,.1,0,2.1
765,복내,2013-12-27,-.9,0,5.4
765,복내,2013-12-28,-3.5,0,2.4
765,복내,2013-12-29,-4,0,1
765,복내,2013-12-30,0,0,1
765,복내,2013-12-31,2.7,0,1.5
