지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2020-08-26,26.4,96,5.6
765,복내,2020-08-27,26.9,5.5,2
765,복내,2020-08-28,26.5,7,1.1
765,복내,2020-08-29,25.9,22,.8
765,복내,2020-08-30,26.9,0,.6
765,복내,2020-08-31,27,0,1.1
765,복내,2020-09-01,25.5,0,1.1
765,복내,2020-09-02,24.6,82.5,2.1
765,복내,2020-09-03,22.7,17,3.5
765,복내,2020-09-04,21.4,0,.7
765,복내,2020-09-05,20,.5,.8
765,복내,2020-09-06,19.9,13.5,1.1
765,복내,2020-09-07,20.3,32,3.2
765,복내,2020-09-08,22.6,0,.8
765,복내,2020-09-09,21.5,5,.8
765,복내,2020-09-10,22.1,0,.5
765,복내,2020-09-11,19.6,30.5,.4
765,복내,2020-09-12,21.4,6.5,.8
765,복내,2020-09-13,20.1,15,.4
765,복내,2020-09-14,22,0,.7
765,복내,2020-09-15,21.5,0,.9
765,복내,2020-09-16,21.3,1.5,.4
765,복내,2020-09-17,19.6,4,.4
765,복내,2020-09-18,18.3,2,.8
765,복내,2020-09-19,17.8,0,1.1
765,복내,2020-09-20,17.1,0,1.2
765,복내,2020-09-21,16.2,0,1
765,복내,2020-09-22,16.4,0,.8
765,복내,2020-09-23,17.3,0,.7
765,복내,2020-09-24,19,0,.4
765,복내,2020-09-25,19.5,0,.8
765,복내,2020-09-26,19,1,.5
765,복내,2020-09-27,18.4,0,.7
765,복내,2020-09-28,16.9,0,.7
765,복내,2020-09-29,16.8,0,.8
765,복내,2020-09-30,17.8,0,.8
765,복내,2020-10-01,18.5,0,.7
765,복내,2020-10-02,18.5,0,.7
765,복내,2020-10-03,20.2,0,.7
765,복내,2020-10-04,18.2,.5,1.4
765,복내,2020-10-05,14.7,0,2.8
765,복내,2020-10-06,14.2,0,1.6
765,복내,2020-10-07,14.9,0,.6
765,복내,2020-10-08,13.7,0,1.1
765,복내,2020-10-09,13.7,0,.9
765,복내,2020-10-10,16,0,.5
765,복내,2020-10-11,16.6,0,.6
765,복내,2020-10-12,16.8,0,1.6
765,복내,2020-10-13,13.5,0,1.9
765,복내,2020-10-14,12.7,0,1.4
765,복내,2020-10-15,13.1,0,1.1
765,복내,2020-10-16,10.4,0,.5
765,복내,2020-10-17,11.1,0,1.1
765,복내,2020-10-18,12.2,0,.9
765,복내,2020-10-19,10.9,0,.5
765,복내,2020-10-20,12,0,.8
765,복내,2020-10-21,13,17,.3
765,복내,2020-10-22,13.8,0,1.8
765,복내,2020-10-23,11.8,0,3.7
765,복내,2020-10-24,9.7,0,2
765,복내,2020-10-25,10.6,0,1.4
765,복내,2020-10-26,10.3,0,.6
765,복내,2020-10-27,12.2,0,.7
765,복내,2020-10-28,13.9,0,1.6
765,복내,2020-10-29,10.1,0,1.2
765,복내,2020-10-30,8.7,0,.5
765,복내,2020-10-31,8.9,0,.6
765,복내,2020-11-01,10.9,1,.3
765,복내,2020-11-02,11.3,1,.9
765,복내,2020-11-03,6.9,0,3.2
765,복내,2020-11-04,4.6,0,1.4
765,복내,2020-11-05,6.9,0,.3
765,복내,2020-11-06,10.6,0,.2
765,복내,2020-11-07,12.2,0,1
765,복내,2020-11-08,8.7,0,2.2
765,복내,2020-11-09,6.5,0,2.1
765,복내,2020-11-10,6.5,0,1.4
765,복내,2020-11-11,5.3,0,.5
765,복내,2020-11-12,6.8,0,.6
765,복내,2020-11-13,7.6,0,.4
765,복내,2020-11-14,9.2,0,1
765,복내,2020-11-15,9.3,0,.6
765,복내,2020-11-16,11.6,0,.5
765,복내,2020-11-17,16.7,0,1.5
765,복내,2020-11-18,19.2,3,1.8
765,복내,2020-11-19,17.4,18,3.3
765,복내,2020-11-20,9,0,3.8
765,복내,2020-11-21,7.5,0,1.6
765,복내,2020-11-22,9.3,1,2.2
765,복내,2020-11-23,6.2,0,2.9
765,복내,2020-11-24,5.6,0,1.4
765,복내,2020-11-25,5.7,0,1.6
765,복내,2020-11-26,8.7,0,1.2
765,복내,2020-11-27,7.2,0,3.2
765,복내,2020-11-28,4.8,0,3.6
765,복내,2020-11-29,3.6,0,2.1
765,복내,2020-11-30,2.5,0,1.8
765,복내,2020-12-01,1.8,0,.9
765,복내,2020-12-02,2.8,0,1.1
765,복내,2020-12-03,3.6,0,2.7
765,복내,2020-12-04,2.6,0,2.6
765,복내,2020-12-05,1.4,0,1.2
765,복내,2020-12-06,1.1,0,.8
765,복내,2020-12-07,3.2,0,1
765,복내,2020-12-08,1,0,1.7
765,복내,2020-12-09,.4,0,.7
765,복내,2020-12-10,3.5,0,.6
765,복내,2020-12-11,3.7,0,.7
765,복내,2020-12-12,3.6,0,1.8
765,복내,2020-12-13,1.9,1,1.8
765,복내,2020-12-14,-2.1,0,3.3
765,복내,2020-12-15,-4.1,0,2.1
765,복내,2020-12-16,-3.9,0,2.1
765,복내,2020-12-17,-2.3,0,1.5
765,복내,2020-12-18,-.6,0,1.3
765,복내,2020-12-19,-1.6,0,2.8
765,복내,2020-12-20,-.8,0,1.3
765,복내,2020-12-21,-2.8,0,.7
765,복내,2020-12-22,-1.2,0,.6
765,복내,2020-12-23,-.1,0,.2
765,복내,2020-12-24,3.5,0,2.5
765,복내,2020-12-25,.4,0,2.5
765,복내,2020-12-26,.4,0,.6
765,복내,2020-12-27,3.1,7,.2
765,복내,2020-12-28,3.9,0,.8
765,복내,2020-12-29,3.1,3,1.8
765,복내,2020-12-30,-4.8,1.5,4.5
765,복내,2020-12-31,-3.6,.5,2.1
