지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2000-05-07,13.9,0,.8
765,복내,2000-05-08,15.8,0,.6
765,복내,2000-05-09,17.5,0,1.2
765,복내,2000-05-10,14.2,11,1.7
765,복내,2000-05-11,13.6,0,.9
765,복내,2000-05-12,14.5,0,.7
765,복내,2000-05-13,12.9,5,.8
765,복내,2000-05-14,15.8,0,.9
765,복내,2000-05-15,17.4,1.5,.7
765,복내,2000-05-16,17.2,.5,.5
765,복내,2000-05-17,16.5,0,.7
765,복내,2000-05-18,17.2,0,.7
765,복내,2000-05-19,18,0,1.3
765,복내,2000-05-20,17.5,0,.9
765,복내,2000-05-21,18.5,0,1.1
765,복내,2000-05-22,20.5,0,.7
765,복내,2000-05-23,22.1,0,.8
765,복내,2000-05-24,22.3,0,.8
765,복내,2000-05-25,24.7,0,.8
765,복내,2000-05-26,19.5,14.5,1.5
765,복내,2000-05-27,19,0,1.2
765,복내,2000-05-28,18.6,0,1.4
765,복내,2000-05-29,20,0,.6
765,복내,2000-05-30,16.8,5.5,.7
765,복내,2000-05-31,18.8,5.5,.5
765,복내,2000-06-01,20.8,0,.9
765,복내,2000-06-02,21,0,.9
765,복내,2000-06-03,22.1,0,.8
765,복내,2000-06-04,22.1,0,.9
765,복내,2000-06-05,22.9,0,.7
765,복내,2000-06-06,22.6,0,1
765,복내,2000-06-07,21.9,0,.7
765,복내,2000-06-08,18.2,31,.6
765,복내,2000-06-09,20.1,1,1.1
765,복내,2000-06-10,18.3,0,.8
765,복내,2000-06-11,19.5,0,.7
765,복내,2000-06-12,,5.5,
765,복내,2000-06-13,20.6,0,.7
765,복내,2000-06-14,23.5,0,.9
765,복내,2000-06-15,24.1,0,.5
765,복내,2000-06-16,22.1,0,.4
765,복내,2000-06-17,23.7,0,.8
765,복내,2000-06-18,24.5,0,.6
765,복내,2000-06-19,26.2,0,.7
765,복내,2000-06-20,23.5,0,.7
765,복내,2000-06-21,25.6,0,.9
765,복내,2000-06-22,22.1,14.5,.8
765,복내,2000-06-23,22,0,.2
765,복내,2000-06-24,22.6,1.5,.6
765,복내,2000-06-25,22.4,0,.8
765,복내,2000-06-26,22.1,90,.5
765,복내,2000-06-27,23.5,42,.9
765,복내,2000-06-28,24.1,1,1.2
765,복내,2000-06-29,22.5,0,1.3
765,복내,2000-06-30,,12,
