지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2006-03-08,11.5,0,.7
765,복내,2006-03-09,8.6,0,.8
765,복내,2006-03-10,8.9,0,.8
765,복내,2006-03-11,8.8,0,.8
765,복내,2006-03-12,.1,0,2.4
765,복내,2006-03-13,-1.2,0,1.4
765,복내,2006-03-14,2.9,0,1.7
765,복내,2006-03-15,6.5,0,.8
765,복내,2006-03-16,4.7,6.5,.7
765,복내,2006-03-17,9.5,0,.8
765,복내,2006-03-18,8.3,8,.7
765,복내,2006-03-19,5,0,1.7
765,복내,2006-03-20,5.8,0,.9
765,복내,2006-03-21,9.8,0,1.1
765,복내,2006-03-22,11.3,0,1.2
765,복내,2006-03-23,7.8,0,1.8
765,복내,2006-03-24,5.5,0,1
765,복내,2006-03-25,8.6,0,1.3
765,복내,2006-03-26,11.1,0,.8
765,복내,2006-03-27,8.5,0,.9
765,복내,2006-03-28,2.7,2,2
765,복내,2006-03-29,5.5,0,1.6
765,복내,2006-03-30,6.7,0,1.8
765,복내,2006-03-31,7.1,0,1.2
765,복내,2006-04-01,10.3,16,1.1
765,복내,2006-04-02,9,4.5,1.3
765,복내,2006-04-03,11.4,0,.7
765,복내,2006-04-04,10.3,32,.8
765,복내,2006-04-05,12.6,4,.9
765,복내,2006-04-06,8.3,0,.9
765,복내,2006-04-07,11.6,0,1.4
765,복내,2006-04-08,13.4,0,.8
765,복내,2006-04-09,11.8,11.5,1.8
765,복내,2006-04-10,15.5,12,1.8
765,복내,2006-04-11,14.2,32.5,.3
765,복내,2006-04-12,16.2,1,.7
765,복내,2006-04-13,11.4,0,.7
765,복내,2006-04-14,11.4,0,1.1
765,복내,2006-04-15,9.8,0,.8
765,복내,2006-04-16,8.6,0,1.5
765,복내,2006-04-17,10.8,0,1.2
765,복내,2006-04-18,13.9,0,1.5
765,복내,2006-04-19,12.3,11,2.2
765,복내,2006-04-20,8,1,2.7
765,복내,2006-04-21,11.6,0,1.5
765,복내,2006-04-22,8.8,4.5,.3
765,복내,2006-04-23,10.1,0,1.3
765,복내,2006-04-24,9.9,0,1.4
765,복내,2006-04-25,12.7,0,.8
765,복내,2006-04-26,11.8,0,.7
765,복내,2006-04-27,12.4,0,.9
765,복내,2006-04-28,12.7,0,1.3
765,복내,2006-04-29,11.2,5.5,.4
765,복내,2006-04-30,18.4,0,1.4
765,복내,2006-05-01,19.9,0,1.2
765,복내,2006-05-02,17.4,0,1.7
765,복내,2006-05-03,14.1,0,1.2
765,복내,2006-05-04,15.7,0,1.5
765,복내,2006-05-05,19.8,0,2.3
765,복내,2006-05-06,18,95.5,1.8
765,복내,2006-05-07,17.7,0,.8
765,복내,2006-05-08,17.7,0,1.1
765,복내,2006-05-09,17.1,9,1.4
765,복내,2006-05-10,17.4,32.5,.5
765,복내,2006-05-11,16.1,0,1
765,복내,2006-05-12,14.5,2.5,.4
765,복내,2006-05-13,14.6,0,1.2
765,복내,2006-05-14,14.9,0,.9
765,복내,2006-05-15,16.6,0,.8
765,복내,2006-05-16,17.3,0,.8
765,복내,2006-05-17,17.4,0,.5
765,복내,2006-05-18,16.4,11,.3
765,복내,2006-05-19,14.6,59,1
765,복내,2006-05-20,18.9,0,.7
765,복내,2006-05-21,20.5,0,1.2
765,복내,2006-05-22,18.5,12.5,1.4
765,복내,2006-05-23,18.1,0,.9
765,복내,2006-05-24,19.9,0,1.1
765,복내,2006-05-25,18.2,0,1.2
765,복내,2006-05-26,17.3,13,1.2
765,복내,2006-05-27,17.3,.5,1.6
765,복내,2006-05-28,16.2,0,.8
765,복내,2006-05-29,17.8,0,.9
765,복내,2006-05-30,19.8,0,.8
765,복내,2006-05-31,20.8,0,.8
765,복내,2006-06-01,21.3,0,.7
765,복내,2006-06-02,22.9,0,.7
765,복내,2006-06-03,20.9,0,1.3
765,복내,2006-06-04,20.6,0,1
765,복내,2006-06-05,22.3,0,.8
765,복내,2006-06-06,23.9,0,.8
765,복내,2006-06-07,21.5,0,1.2
765,복내,2006-06-08,17.5,10,.8
765,복내,2006-06-09,20.7,0,1
765,복내,2006-06-10,19.7,17,1.4
765,복내,2006-06-11,,0,
765,복내,2006-06-12,20.7,0,1
765,복내,2006-06-13,21.4,0,1
765,복내,2006-06-14,20.4,68,2.2
765,복내,2006-06-15,20.2,0,1.1
765,복내,2006-06-16,20.9,0,.7
765,복내,2006-06-17,21.5,0,.9
765,복내,2006-06-18,23.3,0,.7
765,복내,2006-06-19,24.4,0,.6
765,복내,2006-06-20,23.8,0,1
765,복내,2006-06-21,24.8,0,1.3
765,복내,2006-06-22,22,63,.4
765,복내,2006-06-23,22.8,0,.6
765,복내,2006-06-24,22.4,0,.9
765,복내,2006-06-25,19.8,80.5,.8
765,복내,2006-06-26,22.6,0,.7
765,복내,2006-06-27,23.4,0,.5
765,복내,2006-06-28,26.4,0,1
765,복내,2006-06-29,24.2,6.5,1.2
765,복내,2006-06-30,24,4,1
