지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2017-01-01,1.9,0,.8
765,복내,2017-01-02,6.2,0,1.2
765,복내,2017-01-03,3.6,0,1.9
765,복내,2017-01-04,1.7,0,.8
765,복내,2017-01-05,5.1,0,1.3
765,복내,2017-01-06,6.1,0,1.7
765,복내,2017-01-07,4,.5,.6
765,복내,2017-01-08,8.3,3,1.5
765,복내,2017-01-09,4.1,.5,3.2
765,복내,2017-01-10,2,0,3.6
765,복내,2017-01-11,-.6,0,2.9
765,복내,2017-01-12,,0,
765,복내,2017-01-13,-.1,0,2.9
765,복내,2017-01-14,-2.6,0,5.1
765,복내,2017-01-15,-3.9,0,2.2
765,복내,2017-01-16,-3.5,0,1.6
765,복내,2017-01-17,-2.7,0,.6
765,복내,2017-01-18,0,0,1.5
765,복내,2017-01-19,-.4,0,1.1
765,복내,2017-01-20,-1.2,2.5,3.4
765,복내,2017-01-21,,0,
765,복내,2017-01-22,-1.5,1,4.1
765,복내,2017-01-23,-4.6,0,2.8
765,복내,2017-01-24,-3.8,0,2
765,복내,2017-01-25,-3.1,0,1.9
765,복내,2017-01-26,-1.8,0,1
765,복내,2017-01-27,.6,0,2.1
765,복내,2017-01-28,1.2,0,.9
765,복내,2017-01-29,4,3,.7
765,복내,2017-01-30,0,.5,5.1
765,복내,2017-01-31,-1.9,0,1.6
765,복내,2017-02-01,-.2,0,3.2
765,복내,2017-02-02,-.6,0,2.4
765,복내,2017-02-03,1.8,0,1.3
765,복내,2017-02-04,5.9,3,1
765,복내,2017-02-05,4.9,2.5,2.5
765,복내,2017-02-06,1.8,0,4.2
765,복내,2017-02-07,1.8,0,1.4
765,복내,2017-02-08,1.5,0,2.4
765,복내,2017-02-09,-1,0,5.3
765,복내,2017-02-10,-2.9,0,4.5
765,복내,2017-02-11,-1.5,0,4.4
765,복내,2017-02-12,.4,0,2.2
765,복내,2017-02-13,.9,0,1.3
765,복내,2017-02-14,2.8,0,2.4
765,복내,2017-02-15,1.2,0,.9
765,복내,2017-02-16,5,3,1
765,복내,2017-02-17,6.2,0,3.3
765,복내,2017-02-18,.3,0,3
765,복내,2017-02-19,2.9,0,1.3
765,복내,2017-02-20,,1,
765,복내,2017-02-21,.3,0,1.5
765,복내,2017-02-22,5.7,21,1.6
765,복내,2017-02-23,1.6,0,4.7
765,복내,2017-02-24,1,0,3.2
765,복내,2017-02-25,2.1,0,1.5
765,복내,2017-02-26,2.1,0,1.4
765,복내,2017-02-27,3,0,1.1
765,복내,2017-02-28,3.4,0,1
765,복내,2017-03-01,5.6,.5,1.2
765,복내,2017-03-02,2.4,1.5,4.2
765,복내,2017-03-03,3.5,0,1.2
765,복내,2017-03-04,5.5,0,1.2
