지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2006-07-01,22.8,56,.7
765,복내,2006-07-02,23.7,.5,.2
765,복내,2006-07-03,23.5,0,1
765,복내,2006-07-04,22.3,26,1.1
765,복내,2006-07-05,22.4,3,.9
765,복내,2006-07-06,19.9,1.5,.9
765,복내,2006-07-07,22.7,0,.7
765,복내,2006-07-08,23.5,25,.8
765,복내,2006-07-09,25.8,23,1
765,복내,2006-07-10,23.6,186,3.1
765,복내,2006-07-11,23.5,59.5,.5
765,복내,2006-07-12,27.3,0,2
765,복내,2006-07-13,28.3,0,1.1
765,복내,2006-07-14,29,0,
765,복내,2006-07-15,27.5,3,1.9
765,복내,2006-07-16,27,2,1.1
765,복내,2006-07-17,26.7,0,1
765,복내,2006-07-18,26.3,0,.9
765,복내,2006-07-19,22.5,0,.8
765,복내,2006-07-20,20,0,
765,복내,2006-07-21,24.3,.5,.5
765,복내,2006-07-22,25.1,0,.4
765,복내,2006-07-23,22.2,0,.5
765,복내,2006-07-24,22.1,0,.2
765,복내,2006-07-25,24.5,3.5,.7
765,복내,2006-07-26,25,0,.6
765,복내,2006-07-27,26.3,0,1.6
765,복내,2006-07-28,27.4,0,.9
765,복내,2006-07-29,28.4,0,.8
765,복내,2006-07-30,28.6,0,.6
765,복내,2006-07-31,28.5,0,.6
765,복내,2006-08-01,28.2,0,1.2
765,복내,2006-08-02,28.8,0,1.1
765,복내,2006-08-03,29.9,0,.7
765,복내,2006-08-04,29.5,0,.7
765,복내,2006-08-05,28.8,0,.8
765,복내,2006-08-06,28.4,0,.8
765,복내,2006-08-07,29.2,0,.8
765,복내,2006-08-08,29,0,.5
765,복내,2006-08-09,30.2,0,.7
765,복내,2006-08-10,29.2,0,.7
765,복내,2006-08-11,29.5,0,.6
765,복내,2006-08-12,27.9,17,.5
765,복내,2006-08-13,30.3,0,.6
765,복내,2006-08-14,29.6,0,.8
765,복내,2006-08-15,30,0,.8
765,복내,2006-08-16,30.1,0,.9
765,복내,2006-08-17,29.6,0,.5
765,복내,2006-08-18,27.9,0,.6
765,복내,2006-08-19,23.2,0,.6
765,복내,2006-08-20,24.2,0,.2
765,복내,2006-08-21,26.6,0,.3
765,복내,2006-08-22,26.9,0,.3
765,복내,2006-08-23,28,0,.8
765,복내,2006-08-24,,16,.6
765,복내,2006-08-25,,0,
765,복내,2006-08-26,27.3,11.5,1.1
765,복내,2006-08-27,,41.5,
765,복내,2006-08-28,27.4,0,.4
765,복내,2006-08-29,26.9,.5,.5
765,복내,2006-08-30,23.9,5.5,.5
765,복내,2006-08-31,25.2,5,.5
765,복내,2006-09-01,24.9,0,.7
765,복내,2006-09-02,24.8,0,.6
765,복내,2006-09-03,24.7,0,.8
765,복내,2006-09-04,25.5,0,.6
765,복내,2006-09-05,21,6,.6
765,복내,2006-09-06,,4.5,.3
765,복내,2006-09-07,20.8,0,.7
765,복내,2006-09-08,22.4,0,.7
765,복내,2006-09-09,21.1,0,1
765,복내,2006-09-10,16.7,0,1.3
765,복내,2006-09-11,15.1,1,.4
765,복내,2006-09-12,17.4,.5,.5
765,복내,2006-09-13,19.9,0,.5
765,복내,2006-09-14,20.7,0,.8
765,복내,2006-09-15,18.5,25.5,.5
765,복내,2006-09-16,18.4,5.5,.4
765,복내,2006-09-17,17.7,24.5,.7
765,복내,2006-09-18,17.6,0,.8
765,복내,2006-09-19,20,0,.4
765,복내,2006-09-20,19.2,0,.6
765,복내,2006-09-21,19.5,0,.6
765,복내,2006-09-22,19.2,0,.7
765,복내,2006-09-23,18.8,0,.8
765,복내,2006-09-24,18.1,0,.8
765,복내,2006-09-25,17.6,0,.8
765,복내,2006-09-26,19,0,.6
765,복내,2006-09-27,19.3,0,.6
765,복내,2006-09-28,18.1,0,.5
765,복내,2006-09-29,18.5,0,.4
765,복내,2006-09-30,19.3,0,.8
765,복내,2006-10-01,20,0,.5
765,복내,2006-10-02,19.2,0,.7
765,복내,2006-10-03,18.7,0,.6
765,복내,2006-10-04,19,0,.5
765,복내,2006-10-05,18,0,.7
765,복내,2006-10-06,16.6,0,.6
765,복내,2006-10-07,17,0,.6
765,복내,2006-10-08,17.1,0,.4
765,복내,2006-10-09,19,0,.3
765,복내,2006-10-10,18.5,0,.4
765,복내,2006-10-11,18.5,0,.5
765,복내,2006-10-12,18.6,0,.6
765,복내,2006-10-13,15.9,0,.5
765,복내,2006-10-14,16.6,0,.7
765,복내,2006-10-15,17.4,0,.5
765,복내,2006-10-16,17.1,0,.7
765,복내,2006-10-17,17.5,0,.4
765,복내,2006-10-18,17.9,0,.6
765,복내,2006-10-19,18.6,0,.7
765,복내,2006-10-20,18.6,1,.6
765,복내,2006-10-21,17.2,0,.7
765,복내,2006-10-22,17.1,30,.8
765,복내,2006-10-23,15.2,0,1.6
765,복내,2006-10-24,13.7,0,.5
765,복내,2006-10-25,14,0,.5
765,복내,2006-10-26,15,1.5,.2
765,복내,2006-10-27,13.4,.5,.6
765,복내,2006-10-28,12,0,.6
765,복내,2006-10-29,12.4,0,.4
765,복내,2006-10-30,12.4,0,.3
765,복내,2006-10-31,12.4,0,.5
765,복내,2006-11-01,13,0,.3
765,복내,2006-11-02,12,0,.6
765,복내,2006-11-03,11.3,0,.5
765,복내,2006-11-04,11.7,0,.4
765,복내,2006-11-05,13.2,0,.9
765,복내,2006-11-06,6.9,5.5,1.1
765,복내,2006-11-07,4.8,1,1.1
765,복내,2006-11-08,9.2,0,1.1
765,복내,2006-11-09,14.4,0,.7
765,복내,2006-11-10,12.7,0,.5
765,복내,2006-11-11,8.3,0,1.5
765,복내,2006-11-12,5.3,0,.6
765,복내,2006-11-13,7.6,0,.4
765,복내,2006-11-14,7.1,0,1.3
765,복내,2006-11-15,7.2,0,1.1
765,복내,2006-11-16,5.9,0,.8
765,복내,2006-11-17,6.9,0,.7
765,복내,2006-11-18,4.8,.5,.3
765,복내,2006-11-19,10.4,0,.5
765,복내,2006-11-20,8.4,0,.7
765,복내,2006-11-21,6.5,0,.4
765,복내,2006-11-22,7.2,0,.3
765,복내,2006-11-23,8.1,0,.9
765,복내,2006-11-24,6.1,0,.9
765,복내,2006-11-25,7.3,0,.6
765,복내,2006-11-26,11.4,0,.3
765,복내,2006-11-27,10.5,29.5,.4
765,복내,2006-11-28,7.4,3,.6
765,복내,2006-11-29,5.4,0,1.1
765,복내,2006-11-30,3.7,0,.7
765,복내,2006-12-01,3.4,0,.5
765,복내,2006-12-02,.9,1,1.1
765,복내,2006-12-03,-.9,0,1.3
765,복내,2006-12-04,-1.5,0,.7
765,복내,2006-12-05,1.1,0,.4
765,복내,2006-12-06,4,0,.6
765,복내,2006-12-07,7.1,10,.3
765,복내,2006-12-08,7.1,8.5,.4
765,복내,2006-12-09,4.6,5,1
765,복내,2006-12-10,1.5,0,1.1
765,복내,2006-12-11,2.2,0,.6
765,복내,2006-12-12,3.7,0,.4
765,복내,2006-12-13,4.9,2,.4
765,복내,2006-12-14,3.4,0,.3
765,복내,2006-12-15,2.1,0,.4
765,복내,2006-12-16,.6,0,.5
765,복내,2006-12-17,-1.1,5,1.1
765,복내,2006-12-18,-.7,0,.5
765,복내,2006-12-19,-1,0,.3
765,복내,2006-12-20,.8,0,.3
765,복내,2006-12-21,1.8,0,.4
765,복내,2006-12-22,.7,0,.4
765,복내,2006-12-23,2.3,0,.6
765,복내,2006-12-24,2.4,0,.5
765,복내,2006-12-25,4.8,0,.7
765,복내,2006-12-26,6.1,0,.5
765,복내,2006-12-27,3.3,0,1.3
765,복내,2006-12-28,-3.1,0,2.2
765,복내,2006-12-29,-4.3,0,1.5
765,복내,2006-12-30,-1.2,0,.7
765,복내,2006-12-31,-.2,0,.5
