지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2023-01-01,-.4,0,1.4
765,복내,2023-01-02,-.3,0,2.7
765,복내,2023-01-03,-1.4,0,2.3
765,복내,2023-01-04,-1.9,0,1.2
765,복내,2023-01-05,-.7,0,.5
765,복내,2023-01-06,1.3,4,.6
765,복내,2023-01-07,2.7,0,2.6
765,복내,2023-01-08,-.4,0,.5
765,복내,2023-01-09,.8,0,1
765,복내,2023-01-10,.3,0,.6
765,복내,2023-01-11,.8,0,.6
765,복내,2023-01-12,6,3,.7
765,복내,2023-01-13,14.2,54.5,1.2
765,복내,2023-01-14,8.5,0,2.5
765,복내,2023-01-15,1.7,0,3.4
765,복내,2023-01-16,-1.4,0,3.4
765,복내,2023-01-17,-2,0,1.9
765,복내,2023-01-18,-2.4,0,.8
765,복내,2023-01-19,-1.5,0,.9
765,복내,2023-01-20,-.3,0,2.7
765,복내,2023-01-21,-3,0,1.1
765,복내,2023-01-22,-.7,0,.5
765,복내,2023-01-23,1.7,0,2.2
765,복내,2023-01-24,-7.7,0,4.7
765,복내,2023-01-25,-8.8,0,2.2
765,복내,2023-01-26,-2.1,0,.7
765,복내,2023-01-27,-3.2,0,3.6
765,복내,2023-01-28,-3.4,0,2.2
765,복내,2023-01-29,-.3,0,1.5
765,복내,2023-01-30,-.9,0,2
765,복내,2023-01-31,-1,0,.7
765,복내,2023-02-01,2.4,0,2.3
765,복내,2023-02-02,.4,0,2
765,복내,2023-02-03,.3,0,1.9
765,복내,2023-02-04,-1.3,0,1.7
765,복내,2023-02-05,-1.6,0,.7
765,복내,2023-02-06,.5,0,.6
765,복내,2023-02-07,2,0,.8
765,복내,2023-02-08,1.8,0,1.5
765,복내,2023-02-09,3.3,6,1.9
765,복내,2023-02-10,3.8,13,1.7
765,복내,2023-02-11,2.9,0,.7
765,복내,2023-02-12,3.7,.5,.6
765,복내,2023-02-13,6.6,0,1.4
765,복내,2023-02-14,3.2,0,2.4
765,복내,2023-02-15,3,0,.9
765,복내,2023-02-16,3.1,0,.8
765,복내,2023-02-17,3.1,0,.4
765,복내,2023-02-18,7.6,1,.2
765,복내,2023-02-19,4.3,2,2.9
765,복내,2023-02-20,.2,0,2.8
765,복내,2023-02-21,-1,0,1.8
765,복내,2023-02-22,2.5,0,1.1
765,복내,2023-02-23,5.7,.5,1.8
765,복내,2023-02-24,6.2,0,2.8
765,복내,2023-02-25,1.1,0,2.8
765,복내,2023-02-26,.7,0,1.3
765,복내,2023-02-27,1.8,0,.8
765,복내,2023-02-28,3.7,0,.9
765,복내,2023-03-01,6.9,0,2.2
765,복내,2023-03-02,3.1,0,3.4
765,복내,2023-03-03,4.4,0,1.7
765,복내,2023-03-04,5.2,0,.6
765,복내,2023-03-05,4.9,0,.7
765,복내,2023-03-06,4.8,0,1
765,복내,2023-03-07,7.6,0,1
765,복내,2023-03-08,9.1,0,1
765,복내,2023-03-09,12.4,0,1.1
765,복내,2023-03-10,9.8,0,.9
765,복내,2023-03-11,10.3,0,.8
765,복내,2023-03-12,6.9,8,2.9
765,복내,2023-03-13,3.2,0,2.5
765,복내,2023-03-14,4.8,0,1.2
765,복내,2023-03-15,11.2,0,1.5
765,복내,2023-03-16,8.6,0,2.4
765,복내,2023-03-17,7.9,0,.7
765,복내,2023-03-18,9.1,0,2.1
765,복내,2023-03-19,6.8,0,1.1
765,복내,2023-03-20,7.4,0,1
765,복내,2023-03-21,11.4,0,1
765,복내,2023-03-22,12.5,1,1.1
765,복내,2023-03-23,14.4,20.5,1.4
765,복내,2023-03-24,9.3,12.5,1.8
765,복내,2023-03-25,10.2,1.5,.9
765,복내,2023-03-26,9.5,2,2.1
765,복내,2023-03-27,7.3,0,2.1
765,복내,2023-03-28,7.1,0,.9
765,복내,2023-03-29,8.5,0,.8
765,복내,2023-03-30,10.9,0,.6
765,복내,2023-03-31,12.7,0,.9
765,복내,2023-04-01,11.9,0,1
765,복내,2023-04-02,11.7,0,1.3
765,복내,2023-04-03,12.1,0,2.2
765,복내,2023-04-04,13.4,15,2.2
765,복내,2023-04-05,13.9,51.5,2.9
765,복내,2023-04-06,9.5,5,1.4
765,복내,2023-04-07,9,.5,2.7
765,복내,2023-04-08,7,0,2.5
765,복내,2023-04-09,8,0,1.3
765,복내,2023-04-10,8.7,0,1.2
765,복내,2023-04-11,13.2,0,1.3
765,복내,2023-04-12,11.3,0,2.5
765,복내,2023-04-13,10.4,0,.9
765,복내,2023-04-14,9.8,6.5,.5
765,복내,2023-04-15,13.5,1,1.5
765,복내,2023-04-16,10,.5,1.2
765,복내,2023-04-17,11.1,0,1.2
765,복내,2023-04-18,17,0,1.2
765,복내,2023-04-19,17.7,0,1
