지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2021-06-03,18.8,15.5,1.1
765,복내,2021-06-04,18.9,1.5,1.6
765,복내,2021-06-05,18.2,0,1
765,복내,2021-06-06,20.6,0,1.1
765,복내,2021-06-07,20.3,0,.7
765,복내,2021-06-08,22.4,0,.7
765,복내,2021-06-09,22.5,0,1
765,복내,2021-06-10,21.1,2,2.2
765,복내,2021-06-11,22.5,39.5,1
765,복내,2021-06-12,23.9,0,.9
765,복내,2021-06-13,23.8,0,.7
765,복내,2021-06-14,22.2,0,1.4
765,복내,2021-06-15,20.7,13,1.8
765,복내,2021-06-16,22.5,.5,2.6
765,복내,2021-06-17,21.1,1,.6
765,복내,2021-06-18,21.2,1,.6
765,복내,2021-06-19,22.3,0,.9
765,복내,2021-06-20,21.9,0,.7
765,복내,2021-06-21,22,0,1.1
765,복내,2021-06-22,21.2,0,1
765,복내,2021-06-23,21.8,0,1.1
765,복내,2021-06-24,21.3,0,.8
765,복내,2021-06-25,22.2,0,.8
765,복내,2021-06-26,22.1,0,.8
765,복내,2021-06-27,22.8,0,.8
765,복내,2021-06-28,22.6,22.5,.6
765,복내,2021-06-29,23.2,0,.9
765,복내,2021-06-30,22.8,0,.6
