지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2002-07-01,23.9,1.5,.7
765,복내,2002-07-02,24.5,8,.3
765,복내,2002-07-03,28.2,0,1.1
765,복내,2002-07-04,27.9,0,.4
765,복내,2002-07-05,24.9,161,3.1
765,복내,2002-07-06,23,8,2.5
765,복내,2002-07-07,25.2,0,1
765,복내,2002-07-08,21.9,14.5,.2
765,복내,2002-07-09,26.8,0,.4
765,복내,2002-07-10,27.1,0,1.2
765,복내,2002-07-11,25.4,0,1.1
765,복내,2002-07-12,27.1,0,.8
765,복내,2002-07-13,26.9,.5,1.1
765,복내,2002-07-14,27.3,3.5,1.2
765,복내,2002-07-15,29.9,0,.6
765,복내,2002-07-16,28.8,0,.5
765,복내,2002-07-17,24.7,0,.9
765,복내,2002-07-18,22.9,0,.5
765,복내,2002-07-19,23.5,7.5,1
765,복내,2002-07-20,24.1,47.5,.9
765,복내,2002-07-21,22.9,30,.6
765,복내,2002-07-22,23.9,6,1
765,복내,2002-07-23,25.2,0,1
765,복내,2002-07-24,27.3,0,.9
765,복내,2002-07-25,28.4,0,.5
765,복내,2002-07-26,25.9,21,1.5
765,복내,2002-07-27,28.9,3.5,1.8
765,복내,2002-07-28,25.3,0,.9
765,복내,2002-07-29,25.6,0,.6
765,복내,2002-07-30,27.4,0,.4
765,복내,2002-07-31,27.7,0,.7
765,복내,2002-08-01,27.5,0,.6
765,복내,2002-08-02,27.1,0,.7
765,복내,2002-08-03,27.3,0,.8
765,복내,2002-08-04,,0,
765,복내,2002-08-05,,1,
765,복내,2002-08-06,24.8,75,1.8
765,복내,2002-08-07,23.5,198,2.1
765,복내,2002-08-08,23.4,70.5,.6
765,복내,2002-08-09,23.8,.5,.2
765,복내,2002-08-10,22.3,56,.5
765,복내,2002-08-11,21.4,4,.5
765,복내,2002-08-12,20.8,35,.4
765,복내,2002-08-13,22.7,4,.1
765,복내,2002-08-14,20.6,38,.2
765,복내,2002-08-15,22.6,48.5,.3
765,복내,2002-08-16,23.3,2,.4
765,복내,2002-08-17,24.7,0,.9
765,복내,2002-08-18,24.7,30,.5
765,복내,2002-08-19,23.5,1.5,.4
765,복내,2002-08-20,20.8,3.5,.6
765,복내,2002-08-21,23.6,0,.4
765,복내,2002-08-22,22.1,4,.5
765,복내,2002-08-23,23.9,6,.6
765,복내,2002-08-24,25.1,0,.6
765,복내,2002-08-25,25,0,.7
765,복내,2002-08-26,25.4,0,1.3
765,복내,2002-08-27,26.8,.5,1.4
765,복내,2002-08-28,27.1,7.5,.7
765,복내,2002-08-29,27.8,0,.6
765,복내,2002-08-30,24.6,14,.6
765,복내,2002-08-31,,147.5,
765,복내,2002-09-01,22,5,1.5
765,복내,2002-09-02,24.4,0,.3
765,복내,2002-09-03,26.7,0,.3
765,복내,2002-09-04,26,0,.6
765,복내,2002-09-05,25.2,0,.5
765,복내,2002-09-06,24.2,0,1
765,복내,2002-09-07,22.4,0,.9
765,복내,2002-09-08,23.3,0,.4
765,복내,2002-09-09,21.5,0,.6
765,복내,2002-09-10,22.5,0,.6
765,복내,2002-09-11,23.7,0,.6
765,복내,2002-09-12,23.2,0,.5
765,복내,2002-09-13,21.7,0,.6
765,복내,2002-09-14,19.9,1.5,.6
765,복내,2002-09-15,16.3,51,.5
765,복내,2002-09-16,16.4,37.5,.5
765,복내,2002-09-17,19.2,.5,.5
765,복내,2002-09-18,18.9,0,.6
765,복내,2002-09-19,17.5,0,.7
765,복내,2002-09-20,18.6,0,.6
765,복내,2002-09-21,18.9,0,.5
765,복내,2002-09-22,19,0,.6
765,복내,2002-09-23,16.8,0,.6
765,복내,2002-09-24,17.8,0,.5
765,복내,2002-09-25,18.1,0,.6
765,복내,2002-09-26,18.5,0,.6
765,복내,2002-09-27,17.1,0,.6
765,복내,2002-09-28,19.5,0,.8
765,복내,2002-09-29,17.5,1,.6
765,복내,2002-09-30,17,0,.5
765,복내,2002-10-01,17.5,0,.6
765,복내,2002-10-02,15.1,0,.8
765,복내,2002-10-03,16.1,0,.8
765,복내,2002-10-04,18.8,0,.4
765,복내,2002-10-05,18.8,0,.8
765,복내,2002-10-06,15,18.5,.5
765,복내,2002-10-07,13.3,0,.8
765,복내,2002-10-08,12,0,1
765,복내,2002-10-09,,0,
765,복내,2002-10-10,12.9,0,.6
765,복내,2002-10-11,14.7,0,.6
765,복내,2002-10-12,15.7,0,.6
765,복내,2002-10-13,18.1,0,.4
765,복내,2002-10-14,16.1,0,.7
765,복내,2002-10-15,14,9,1.1
765,복내,2002-10-16,13.4,0,.5
765,복내,2002-10-17,15.1,0,.6
765,복내,2002-10-18,16.2,2,.7
765,복내,2002-10-19,17.9,4,1
765,복내,2002-10-20,15.1,2,.2
765,복내,2002-10-21,13.2,0,1.3
765,복내,2002-10-22,7.9,0,2.1
765,복내,2002-10-23,6.1,0,1
765,복내,2002-10-24,7.8,0,.4
765,복내,2002-10-25,10.5,0,.5
765,복내,2002-10-26,8,5,1.2
765,복내,2002-10-27,7.3,0,1.9
765,복내,2002-10-28,5.2,.5,1.4
765,복내,2002-10-29,4.9,0,.8
765,복내,2002-10-30,7.3,0,.8
765,복내,2002-10-31,11.5,0,.4
765,복내,2002-11-01,7.9,0,2.6
765,복내,2002-11-02,4.4,0,1
765,복내,2002-11-03,3.6,7.5,1.1
765,복내,2002-11-04,2.8,2.5,1.4
765,복내,2002-11-05,3.3,0,.5
765,복내,2002-11-06,8,0,.8
765,복내,2002-11-07,10.4,11.5,.8
765,복내,2002-11-08,4.7,1,2.2
765,복내,2002-11-09,2.3,0,1.3
765,복내,2002-11-10,5.8,0,.6
765,복내,2002-11-11,12.1,0,1
765,복내,2002-11-12,7.2,0,1.5
765,복내,2002-11-13,3.4,0,.7
765,복내,2002-11-14,4.1,0,.5
765,복내,2002-11-15,3.5,0,1.7
765,복내,2002-11-16,2.6,0,.6
765,복내,2002-11-17,3.2,1,.9
765,복내,2002-11-18,.9,0,1.7
765,복내,2002-11-19,.3,0,.5
765,복내,2002-11-20,2.9,0,.4
765,복내,2002-11-21,4.7,0,.7
765,복내,2002-11-22,3.5,0,.4
765,복내,2002-11-23,5.4,0,.5
765,복내,2002-11-24,5.1,0,1
765,복내,2002-11-25,3.1,0,1.7
765,복내,2002-11-26,1.4,0,1.2
765,복내,2002-11-27,1.4,0,1.9
765,복내,2002-11-28,.6,0,.5
765,복내,2002-11-29,5,0,.2
765,복내,2002-11-30,4.8,2,.4
765,복내,2002-12-01,2,0,.5
765,복내,2002-12-02,2.7,0,.4
765,복내,2002-12-03,5.5,4.5,.9
765,복내,2002-12-04,8.9,3,.4
765,복내,2002-12-05,6.9,0,.6
765,복내,2002-12-06,5.2,1.5,.4
765,복내,2002-12-07,5.8,1.5,.5
765,복내,2002-12-08,3.3,6.5,.6
765,복내,2002-12-09,-2.4,.5,2.3
765,복내,2002-12-10,-4.1,0,1.5
765,복내,2002-12-11,-2.5,.5,1
765,복내,2002-12-12,-2.4,0,1
765,복내,2002-12-13,-1.1,0,.6
765,복내,2002-12-14,-1.9,0,.4
765,복내,2002-12-15,3.5,0,.4
765,복내,2002-12-16,7.1,3,1.3
765,복내,2002-12-17,4.1,0,1
765,복내,2002-12-18,4.8,0,.6
765,복내,2002-12-19,4.5,0,.4
765,복내,2002-12-20,5,0,.8
765,복내,2002-12-21,5.6,0,.5
765,복내,2002-12-22,4.9,0,.8
765,복내,2002-12-23,4.4,0,.4
765,복내,2002-12-24,4.2,.5,1
765,복내,2002-12-25,-1.1,2,1.7
765,복내,2002-12-26,-2.5,0,2
765,복내,2002-12-27,-2.5,0,1.5
765,복내,2002-12-28,-.9,0,.8
765,복내,2002-12-29,.1,0,1
765,복내,2002-12-30,-.9,0,.8
765,복내,2002-12-31,-.9,0,1
