지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2008-01-01,,0,
765,복내,2008-01-02,-.3,0,1.1
765,복내,2008-01-03,.9,0,.5
765,복내,2008-01-04,.2,0,.4
765,복내,2008-01-05,1,0,.6
765,복내,2008-01-06,1.8,0,.4
765,복내,2008-01-07,4.3,0,.5
765,복내,2008-01-08,2.9,0,.3
765,복내,2008-01-09,2.6,0,.5
765,복내,2008-01-10,4.7,0,.3
765,복내,2008-01-11,7.1,32.5,.4
765,복내,2008-01-12,4.7,11,.5
765,복내,2008-01-13,1,0,1.1
765,복내,2008-01-14,.8,0,.8
765,복내,2008-01-15,0,0,.9
765,복내,2008-01-16,-2.1,0,2
765,복내,2008-01-17,-3.7,0,.7
765,복내,2008-01-18,-1.6,0,.7
765,복내,2008-01-19,.2,0,.3
765,복내,2008-01-20,2.4,4.5,.3
765,복내,2008-01-21,2.6,2.5,.2
765,복내,2008-01-22,3,6.5,.3
765,복내,2008-01-23,.3,.5,1
765,복내,2008-01-24,-3.3,0,1
765,복내,2008-01-25,-1.7,0,1.1
765,복내,2008-01-26,-.3,0,.8
765,복내,2008-01-27,-1,0,.4
765,복내,2008-01-28,0,0,.8
765,복내,2008-01-29,.7,0,1.1
765,복내,2008-01-30,-.3,0,1.4
765,복내,2008-01-31,-2.1,0,1.2
765,복내,2008-02-01,-.6,0,.8
765,복내,2008-02-02,.2,0,.5
765,복내,2008-02-03,.5,0,1.3
765,복내,2008-02-04,.4,0,1.3
765,복내,2008-02-05,-.5,0,1.1
765,복내,2008-02-06,-.8,0,1.4
765,복내,2008-02-07,-1.8,0,1.2
765,복내,2008-02-08,-.7,0,.8
765,복내,2008-02-09,-1.6,0,1
765,복내,2008-02-10,1.2,0,.6
765,복내,2008-02-11,1.8,0,1.1
765,복내,2008-02-12,-2.2,0,2.2
765,복내,2008-02-13,-3.6,0,1.7
765,복내,2008-02-14,-1.5,0,.9
765,복내,2008-02-15,-.7,0,1.5
765,복내,2008-02-16,-.7,0,1.3
765,복내,2008-02-17,-.9,0,.8
765,복내,2008-02-18,-1,0,.6
765,복내,2008-02-19,.7,0,1
765,복내,2008-02-20,3,0,.8
765,복내,2008-02-21,1.8,0,.6
765,복내,2008-02-22,4.5,0,.8
765,복내,2008-02-23,.8,0,2.2
765,복내,2008-02-24,-.7,0,.8
765,복내,2008-02-25,1.2,1,.7
765,복내,2008-02-26,1.3,7.5,1.5
765,복내,2008-02-27,2.1,0,1.4
765,복내,2008-02-28,2.6,0,.8
765,복내,2008-02-29,4.3,0,1.3
765,복내,2008-03-01,4.2,0,1.1
765,복내,2008-03-02,5.4,0,.6
765,복내,2008-03-03,4.4,0,1.2
765,복내,2008-03-04,2,0,1.2
765,복내,2008-03-05,2.1,0,.9
765,복내,2008-03-06,1.9,0,.7
765,복내,2008-03-07,3.6,0,.9
765,복내,2008-03-08,3.9,0,.7
765,복내,2008-03-09,5.1,0,.6
765,복내,2008-03-10,6.3,0,.8
765,복내,2008-03-11,8.2,0,.5
765,복내,2008-03-12,8.6,0,.8
765,복내,2008-03-13,10.1,1.5,.8
765,복내,2008-03-14,9.6,0,1.2
765,복내,2008-03-15,10,0,.9
765,복내,2008-03-16,10,0,.8
765,복내,2008-03-17,8.1,0,1
765,복내,2008-03-18,8.5,0,.7
765,복내,2008-03-19,12.8,0,.9
765,복내,2008-03-20,9,0,.9
765,복내,2008-03-21,8,0,1.1
765,복내,2008-03-22,10.1,5.5,1.3
765,복내,2008-03-23,9.4,14.5,1.5
765,복내,2008-03-24,10.2,1,1.6
765,복내,2008-03-25,6.3,0,1.3
765,복내,2008-03-26,5.3,.5,1
765,복내,2008-03-27,5.5,.5,.6
765,복내,2008-03-28,6.9,0,.8
765,복내,2008-03-29,7.3,6.5,.9
765,복내,2008-03-30,8.3,7,.9
765,복내,2008-03-31,7.2,0,1.2
765,복내,2008-04-01,7.7,0,1.1
765,복내,2008-04-02,9.6,0,1.2
765,복내,2008-04-03,8.7,0,1.3
765,복내,2008-04-04,10.1,0,.9
765,복내,2008-04-05,11.8,0,.9
765,복내,2008-04-06,12.2,10,1.4
765,복내,2008-04-07,10.9,5,.5
765,복내,2008-04-08,12.5,0,1.3
765,복내,2008-04-09,11.9,12.5,1.6
765,복내,2008-04-10,12.8,10.5,.6
765,복내,2008-04-11,13.1,0,1
765,복내,2008-04-12,12.8,0,1.1
765,복내,2008-04-13,12.9,0,.6
765,복내,2008-04-14,12.8,0,1
765,복내,2008-04-15,14.8,0,1.1
765,복내,2008-04-16,12.9,3.5,.3
765,복내,2008-04-17,15,.5,.3
765,복내,2008-04-18,16.1,0,.8
765,복내,2008-04-19,14.6,0,1.2
