지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2016-07-01,23.4,54,1.6
765,복내,2016-07-02,23.1,49.5,1.1
765,복내,2016-07-03,21,57,.6
765,복내,2016-07-04,24.7,1,1.2
765,복내,2016-07-05,26.8,0,1.8
765,복내,2016-07-06,26.1,3,1
765,복내,2016-07-07,26.5,0,.6
765,복내,2016-07-08,26.5,0,.8
765,복내,2016-07-09,26.7,0,.8
765,복내,2016-07-10,26.6,0,.8
765,복내,2016-07-11,25.5,0,1
765,복내,2016-07-12,23.6,37,.6
765,복내,2016-07-13,26.1,.5,1
765,복내,2016-07-14,25.3,0,1.7
765,복내,2016-07-15,24.3,0,2.1
765,복내,2016-07-16,23,8.5,1.8
765,복내,2016-07-17,23.9,0,1.5
765,복내,2016-07-18,23.9,0,.9
765,복내,2016-07-19,24.7,0,1.4
765,복내,2016-07-20,24.7,0,1.7
765,복내,2016-07-21,24.8,0,1.7
765,복내,2016-07-22,24.3,0,1.4
765,복내,2016-07-23,25.4,0,1.2
765,복내,2016-07-24,27.3,0,1
765,복내,2016-07-25,27.9,0,.8
765,복내,2016-07-26,27.5,0,1
765,복내,2016-07-27,27.6,.5,1.1
765,복내,2016-07-28,28.8,0,1
765,복내,2016-07-29,29.1,0,1.1
765,복내,2016-07-30,28.6,0,1
765,복내,2016-07-31,28.4,0,1.2
765,복내,2016-08-01,28.7,0,1.3
765,복내,2016-08-02,26.9,0,.8
765,복내,2016-08-03,26.5,0,1
765,복내,2016-08-04,27.5,0,1.5
765,복내,2016-08-05,27.4,0,1.3
765,복내,2016-08-06,27.9,0,1.2
765,복내,2016-08-07,27.5,0,1.1
765,복내,2016-08-08,27.5,14,1.2
765,복내,2016-08-09,27,0,1.2
765,복내,2016-08-10,28.1,0,.9
765,복내,2016-08-11,29.7,0,1.3
765,복내,2016-08-12,29.9,0,1.1
765,복내,2016-08-13,29.2,0,1.2
765,복내,2016-08-14,28.9,0,1.6
765,복내,2016-08-15,27,5,1.1
765,복내,2016-08-16,26.9,.5,1.2
765,복내,2016-08-17,27.4,2.5,1.1
765,복내,2016-08-18,27.7,0,1.4
765,복내,2016-08-19,27.8,0,1.1
765,복내,2016-08-20,27.7,0,1.1
765,복내,2016-08-21,28.3,0,.9
765,복내,2016-08-22,27.9,0,1
765,복내,2016-08-23,26.9,0,1
765,복내,2016-08-24,27.3,0,.9
765,복내,2016-08-25,26.3,0,1
765,복내,2016-08-26,22.5,5.5,1.5
765,복내,2016-08-27,21.7,.5,1.6
765,복내,2016-08-28,19.1,26,1.7
765,복내,2016-08-29,20.2,0,2.4
765,복내,2016-08-30,20.3,.5,3
765,복내,2016-08-31,23.2,1,3
765,복내,2016-09-01,23.7,1,1.8
765,복내,2016-09-02,19.7,32.5,1
