지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2019-05-09,14.7,0,1.3
765,복내,2019-05-10,15.3,0,.9
765,복내,2019-05-11,16.9,0,.9
765,복내,2019-05-12,17.4,0,1.3
765,복내,2019-05-13,17.1,0,1.2
765,복내,2019-05-14,20.9,0,1.1
765,복내,2019-05-15,19.8,0,1.2
765,복내,2019-05-16,19.2,0,1.3
765,복내,2019-05-17,18.9,5,1.4
765,복내,2019-05-18,17.4,54,3.2
765,복내,2019-05-19,19,10,2.2
765,복내,2019-05-20,16,.5,2.6
765,복내,2019-05-21,14.7,0,1.8
765,복내,2019-05-22,17.3,0,1
765,복내,2019-05-23,19.1,0,1.2
765,복내,2019-05-24,20.4,0,1
765,복내,2019-05-25,19.3,0,.7
765,복내,2019-05-26,20.1,.5,2
765,복내,2019-05-27,18.1,48.5,2.6
765,복내,2019-05-28,16,0,2.2
765,복내,2019-05-29,17.7,0,1.6
765,복내,2019-05-30,18.3,0,1
765,복내,2019-05-31,16.3,3.5,.9
765,복내,2019-06-01,17.7,0,.7
765,복내,2019-06-02,19.2,0,.8
765,복내,2019-06-03,19.9,0,.8
765,복내,2019-06-04,20.9,0,1
765,복내,2019-06-05,22.7,0,1.1
765,복내,2019-06-06,20.1,38.5,1.8
765,복내,2019-06-07,19.2,5.5,1.2
765,복내,2019-06-08,19.8,1,.9
765,복내,2019-06-09,19.8,0,1.1
765,복내,2019-06-10,18.3,3,.8
765,복내,2019-06-11,17.4,5,.7
765,복내,2019-06-12,19.6,0,.8
765,복내,2019-06-13,19.5,0,1
765,복내,2019-06-14,17.8,6,.5
765,복내,2019-06-15,20,0,2
765,복내,2019-06-16,20.3,0,1.5
765,복내,2019-06-17,20.9,0,.9
765,복내,2019-06-18,20.3,0,.7
765,복내,2019-06-19,22.4,0,1
765,복내,2019-06-20,22.9,0,1.1
765,복내,2019-06-21,22.8,0,1.3
765,복내,2019-06-22,21.4,18,1
765,복내,2019-06-23,20.4,2,.7
765,복내,2019-06-24,22.4,0,.9
765,복내,2019-06-25,22,0,1.4
765,복내,2019-06-26,19.4,57.5,1
765,복내,2019-06-27,24.5,3,1.3
765,복내,2019-06-28,22.9,0,.9
765,복내,2019-06-29,20.7,86,.6
765,복내,2019-06-30,23.8,.5,1.6
