지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2012-05-30,19.1,3,.9
765,복내,2012-05-31,20.4,0,.9
765,복내,2012-06-01,21.2,0,.9
765,복내,2012-06-02,20.9,0,.7
765,복내,2012-06-03,21.9,0,1
765,복내,2012-06-04,21.2,0,.9
765,복내,2012-06-05,23.1,0,.9
765,복내,2012-06-06,22.6,0,.8
765,복내,2012-06-07,22.7,0,1.1
765,복내,2012-06-08,20.5,1,.6
765,복내,2012-06-09,22.2,0,1
765,복내,2012-06-10,22.1,0,1
765,복내,2012-06-11,21.6,0,.9
765,복내,2012-06-12,22.7,0,1
765,복내,2012-06-13,22.6,0,1
765,복내,2012-06-14,22.6,0,1.3
765,복내,2012-06-15,19.6,2.5,.9
765,복내,2012-06-16,22.3,0,.8
765,복내,2012-06-17,23.1,0,.9
765,복내,2012-06-18,20.2,12.5,.5
765,복내,2012-06-19,23.2,7.5,.8
765,복내,2012-06-20,22,0,1.1
765,복내,2012-06-21,23.5,0,.8
765,복내,2012-06-22,23.3,0,1.1
765,복내,2012-06-23,22.4,0,.9
765,복내,2012-06-24,20.5,4.5,.6
765,복내,2012-06-25,22.6,0,1.1
765,복내,2012-06-26,20.9,0,.9
765,복내,2012-06-27,22.1,0,1
765,복내,2012-06-28,23.4,0,1.1
765,복내,2012-06-29,21.7,5.5,1.2
765,복내,2012-06-30,24.3,23.5,1.1
