지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2002-01-01,-.2,0,2.1
765,복내,2002-01-02,-4.5,0,2.1
765,복내,2002-01-03,-2.1,0,1.3
765,복내,2002-01-04,4.5,0,1.6
765,복내,2002-01-05,2.6,0,1.5
765,복내,2002-01-06,-1.2,0,.7
765,복내,2002-01-07,-.5,1.5,1.8
765,복내,2002-01-08,-1.9,0,2.5
765,복내,2002-01-09,-.8,0,1.2
765,복내,2002-01-10,1.4,0,.6
765,복내,2002-01-11,4.5,0,.6
765,복내,2002-01-12,4,0,.2
765,복내,2002-01-13,7.8,2,.8
765,복내,2002-01-14,11.5,2.5,1
765,복내,2002-01-15,14.9,25,.5
765,복내,2002-01-16,9.5,3,.6
765,복내,2002-01-17,3.1,0,
765,복내,2002-01-18,3.3,0,.5
765,복내,2002-01-19,4.2,0,.8
765,복내,2002-01-20,2.7,2,.6
765,복내,2002-01-21,1.3,0,1.6
765,복내,2002-01-22,-1,.5,1.7
765,복내,2002-01-23,-1.1,.5,1.9
765,복내,2002-01-24,-1.2,0,1.1
765,복내,2002-01-25,-1.1,0,.7
765,복내,2002-01-26,.7,14,.8
765,복내,2002-01-27,1,0,1.8
765,복내,2002-01-28,0,0,2
765,복내,2002-01-29,-1.7,0,1.2
765,복내,2002-01-30,.2,0,1.4
765,복내,2002-01-31,-.5,0,1
765,복내,2002-02-01,-.6,0,.5
765,복내,2002-02-02,.3,0,.4
765,복내,2002-02-03,.9,0,.4
765,복내,2002-02-04,1.5,0,.3
765,복내,2002-02-05,4.6,0,.7
765,복내,2002-02-06,2.7,0,.7
765,복내,2002-02-07,4,0,1.3
765,복내,2002-02-08,2.3,0,1.1
765,복내,2002-02-09,.3,0,1.9
765,복내,2002-02-10,.2,1,1.3
765,복내,2002-02-11,0,0,2.2
765,복내,2002-02-12,-.2,0,.9
765,복내,2002-02-13,1.9,0,1.4
765,복내,2002-02-14,.9,0,1.2
765,복내,2002-02-15,1.4,0,.9
765,복내,2002-02-16,3.3,0,.6
765,복내,2002-02-17,4.1,0,1.4
765,복내,2002-02-18,0,0,2.5
765,복내,2002-02-19,0,0,
765,복내,2002-02-20,1.1,0,.8
765,복내,2002-02-21,.4,10.5,.1
765,복내,2002-02-22,5.3,0,1.3
765,복내,2002-02-23,4.1,0,.9
765,복내,2002-02-24,4.2,0,.9
765,복내,2002-02-25,6.1,0,.8
765,복내,2002-02-26,7.8,0,.8
765,복내,2002-02-27,5.1,1,.3
765,복내,2002-02-28,7.5,0,.7
765,복내,2002-03-01,5.4,0,.7
765,복내,2002-03-02,5.6,0,.3
765,복내,2002-03-03,4,0,.8
765,복내,2002-03-04,5.7,0,1.1
765,복내,2002-03-05,4.1,11,.7
765,복내,2002-03-06,2.7,0,2
765,복내,2002-03-07,1.8,0,
765,복내,2002-03-08,2.2,0,.8
765,복내,2002-03-09,6.2,0,1
765,복내,2002-03-10,6.3,0,1
765,복내,2002-03-11,6.3,0,.9
765,복내,2002-03-12,7.4,0,.6
765,복내,2002-03-13,8.3,0,1
765,복내,2002-03-14,9.4,16,.2
765,복내,2002-03-15,9.3,0,1.3
765,복내,2002-03-16,8.6,0,.9
765,복내,2002-03-17,10.5,0,.9
765,복내,2002-03-18,7.3,0,1.5
765,복내,2002-03-19,7.6,0,1
765,복내,2002-03-20,12.6,0,1.8
765,복내,2002-03-21,10,11.5,2
765,복내,2002-03-22,6.3,0,1.2
765,복내,2002-03-23,6.2,0,1.8
765,복내,2002-03-24,4.8,0,.7
765,복내,2002-03-25,6.6,0,1
765,복내,2002-03-26,9.7,0,.5
765,복내,2002-03-27,12.7,0,1.8
765,복내,2002-03-28,10.3,0,1.3
765,복내,2002-03-29,11.6,11,.8
765,복내,2002-03-30,10.7,0,1.2
765,복내,2002-03-31,12.2,0,.9
765,복내,2002-04-01,14,0,.7
765,복내,2002-04-02,14.8,0,1
765,복내,2002-04-03,15.1,0,1.1
765,복내,2002-04-04,11.5,0,1
765,복내,2002-04-05,12.7,0,2.2
765,복내,2002-04-06,15.4,54.5,1.5
765,복내,2002-04-07,15.8,0,1
765,복내,2002-04-08,10.9,0,1.6
765,복내,2002-04-09,8.5,0,1.4
765,복내,2002-04-10,9.3,0,.8
765,복내,2002-04-11,8.8,0,.8
765,복내,2002-04-12,11.4,0,1.5
765,복내,2002-04-13,12.1,0,1.2
765,복내,2002-04-14,14.6,3,1.7
765,복내,2002-04-15,16.5,15,.9
765,복내,2002-04-16,,18.5,
765,복내,2002-04-17,,0,
765,복내,2002-04-18,8.8,0,1
765,복내,2002-04-19,10.9,0,1
765,복내,2002-04-20,12.6,0,.9
765,복내,2002-04-21,19,0,1
765,복내,2002-04-22,18,0,1.4
765,복내,2002-04-23,18.6,11,.6
765,복내,2002-04-24,11.4,0,2.6
765,복내,2002-04-25,10.1,0,1.3
765,복내,2002-04-26,11.1,0,1
765,복내,2002-04-27,12.6,0,1
765,복내,2002-04-28,13.4,1,1.1
765,복내,2002-04-29,16,4.5,1.8
765,복내,2002-04-30,19,11,1.3
765,복내,2002-05-01,15.7,.5,1.2
765,복내,2002-05-02,17,0,1.6
765,복내,2002-05-03,16.7,25,.5
765,복내,2002-05-04,21,0,.7
765,복내,2002-05-05,18.6,0,.5
765,복내,2002-05-06,14.4,3,1.5
