지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2011-10-17,13.2,0,.9
765,복내,2011-10-18,10.4,0,.7
765,복내,2011-10-19,12.5,0,.8
765,복내,2011-10-20,14.3,0,.5
765,복내,2011-10-21,16.3,6,.4
765,복내,2011-10-22,15.2,17.5,.8
765,복내,2011-10-23,14.1,0,.6
765,복내,2011-10-24,13.1,5.5,.5
765,복내,2011-10-25,8.8,0,1.6
765,복내,2011-10-26,7,0,.5
765,복내,2011-10-27,10.5,0,.8
765,복내,2011-10-28,12.5,0,.6
765,복내,2011-10-29,13.3,0,.3
765,복내,2011-10-30,13.8,0,.5
765,복내,2011-10-31,13,0,.7
765,복내,2011-11-01,15,0,.7
765,복내,2011-11-02,16.7,2,.3
765,복내,2011-11-03,19.1,0,.5
765,복내,2011-11-04,18.8,3.5,.9
765,복내,2011-11-05,19.3,42,.5
765,복내,2011-11-06,17.6,17,.4
765,복내,2011-11-07,16.3,.5,.3
765,복내,2011-11-08,15.8,2.5,.7
765,복내,2011-11-09,14.2,0,.6
765,복내,2011-11-10,14,0,.8
765,복내,2011-11-11,11.9,5.5,.4
765,복내,2011-11-12,11.7,0,.8
765,복내,2011-11-13,11.5,0,.6
765,복내,2011-11-14,9.1,0,1.1
765,복내,2011-11-15,6.8,0,.6
765,복내,2011-11-16,8.9,0,.5
765,복내,2011-11-17,11.1,2.5,.8
765,복내,2011-11-18,15.9,40.5,1.1
765,복내,2011-11-19,12.7,11.5,1.1
765,복내,2011-11-20,5.1,0,1.7
765,복내,2011-11-21,3.4,0,.8
765,복내,2011-11-22,4,0,.5
765,복내,2011-11-23,6.6,3,1.5
765,복내,2011-11-24,3.7,0,1.3
765,복내,2011-11-25,1.9,0,.5
765,복내,2011-11-26,5,0,.7
765,복내,2011-11-27,9,0,.5
765,복내,2011-11-28,12.8,0,.3
765,복내,2011-11-29,13.5,0,.4
765,복내,2011-11-30,11.3,28,.9
765,복내,2011-12-01,6.8,4,.4
765,복내,2011-12-02,7,0,.5
765,복내,2011-12-03,7.5,1.5,.9
765,복내,2011-12-04,5.4,0,.9
765,복내,2011-12-05,4.2,0,.7
765,복내,2011-12-06,6.3,0,.6
765,복내,2011-12-07,6.9,0,.6
765,복내,2011-12-08,4.1,0,1.4
765,복내,2011-12-09,.1,0,1.2
765,복내,2011-12-10,1.3,0,1
765,복내,2011-12-11,4.3,0,.9
765,복내,2011-12-12,4.4,0,.5
765,복내,2011-12-13,2.7,0,.4
765,복내,2011-12-14,4.3,0,.5
765,복내,2011-12-15,1.7,0,1.6
765,복내,2011-12-16,-2.1,0,1.2
765,복내,2011-12-17,-1.6,0,1.1
765,복내,2011-12-18,-.3,0,.5
765,복내,2011-12-19,-.1,0,.7
765,복내,2011-12-20,.3,0,.4
765,복내,2011-12-21,1.6,0,.4
765,복내,2011-12-22,-.2,0,1.7
765,복내,2011-12-23,-3.3,0,1.2
765,복내,2011-12-24,-3.4,.5,1
765,복내,2011-12-25,-1.9,0,1.1
765,복내,2011-12-26,-2.5,0,1.4
765,복내,2011-12-27,-2,0,.7
765,복내,2011-12-28,-1.5,0,.4
765,복내,2011-12-29,-.4,0,.7
765,복내,2011-12-30,-2.6,0,.6
765,복내,2011-12-31,-1.2,0,.6
