지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2014-07-01,22.6,0,.9
765,복내,2014-07-02,19.2,16,1
765,복내,2014-07-03,20.7,8,.8
765,복내,2014-07-04,21.9,1.5,.6
765,복내,2014-07-05,22,.5,1.1
765,복내,2014-07-06,20,16,2
765,복내,2014-07-07,21.4,1.5,1.2
765,복내,2014-07-08,24,0,.8
765,복내,2014-07-09,24.6,13.5,2.8
765,복내,2014-07-10,26.4,0,2.3
765,복내,2014-07-11,25,0,1.8
765,복내,2014-07-12,22.8,13,.4
765,복내,2014-07-13,22.9,11,1.2
765,복내,2014-07-14,24.1,12,1
765,복내,2014-07-15,22.4,5,.7
765,복내,2014-07-16,23.4,7.5,.6
765,복내,2014-07-17,22.3,31.5,.4
765,복내,2014-07-18,23.8,29,1.3
765,복내,2014-07-19,23.9,96.5,.9
765,복내,2014-07-20,26.1,0,.8
765,복내,2014-07-21,25.3,0,1
765,복내,2014-07-22,25.3,0,.9
765,복내,2014-07-23,26.8,0,1
765,복내,2014-07-24,27.5,1.5,1.1
765,복내,2014-07-25,27.5,2,2.7
765,복내,2014-07-26,24.8,1,1.9
765,복내,2014-07-27,22.8,0,1
765,복내,2014-07-28,20.9,13,.9
765,복내,2014-07-29,24.2,0,1.1
765,복내,2014-07-30,27,0,1
765,복내,2014-07-31,27.4,0,1.6
765,복내,2014-08-01,26.4,9.5,3.2
765,복내,2014-08-02,24.5,237.5,6.6
765,복내,2014-08-03,23.7,58,3.4
765,복내,2014-08-04,23.7,22,.8
765,복내,2014-08-05,26.6,0,1.3
765,복내,2014-08-06,25.4,1.5,.9
765,복내,2014-08-07,24.7,1.5,.8
765,복내,2014-08-08,25,0,2.4
765,복내,2014-08-09,24.8,0,1.3
765,복내,2014-08-10,23.7,.5,1.2
765,복내,2014-08-11,24,0,2
765,복내,2014-08-12,24.2,0,1.2
765,복내,2014-08-13,23.6,0,.8
765,복내,2014-08-14,22.2,10.5,1
765,복내,2014-08-15,24.4,2.5,.9
765,복내,2014-08-16,23.8,0,1.2
765,복내,2014-08-17,22.6,17.5,1.2
765,복내,2014-08-18,22.6,112.5,1.4
765,복내,2014-08-19,23.7,7.5,.7
