지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2015-07-01,22.5,0,1.9
765,복내,2015-07-02,22.2,0,1
765,복내,2015-07-03,22.7,0,1.3
765,복내,2015-07-04,20.2,0,1.1
765,복내,2015-07-05,21.7,0,.9
765,복내,2015-07-06,21,0,.9
765,복내,2015-07-07,19.6,24,.9
765,복내,2015-07-08,22.1,7.5,1.4
765,복내,2015-07-09,24.5,6.5,1.7
765,복내,2015-07-10,26.5,0,1.4
765,복내,2015-07-11,25,26,2.1
765,복내,2015-07-12,24.1,174,5
765,복내,2015-07-13,23.5,3.5,1.8
765,복내,2015-07-14,24.1,5,1
765,복내,2015-07-15,26.2,0,1
765,복내,2015-07-16,25,0,.9
765,복내,2015-07-17,23.2,1,1.3
765,복내,2015-07-18,22.5,0,.7
765,복내,2015-07-19,25.5,0,1.4
765,복내,2015-07-20,26.2,0,1.4
765,복내,2015-07-21,25.2,1,.9
765,복내,2015-07-22,26,0,.9
765,복내,2015-07-23,25.7,16,1.1
765,복내,2015-07-24,25.5,3,2
765,복내,2015-07-25,26,0,1.7
765,복내,2015-07-26,27.9,0,1
765,복내,2015-07-27,26.7,0,.8
765,복내,2015-07-28,27.1,3.5,1
765,복내,2015-07-29,29,0,1
765,복내,2015-07-30,28.9,0,1.1
765,복내,2015-07-31,28,0,1
765,복내,2015-08-01,27.3,0,1.1
765,복내,2015-08-02,26.6,0,1.1
765,복내,2015-08-03,26.8,0,1.2
765,복내,2015-08-04,27.2,0,1.3
765,복내,2015-08-05,27.3,0,1
765,복내,2015-08-06,27.5,0,.9
765,복내,2015-08-07,28.5,0,1.1
765,복내,2015-08-08,28,0,1.1
765,복내,2015-08-09,27.7,0,1.1
765,복내,2015-08-10,26.7,0,1
765,복내,2015-08-11,22.6,27.5,.9
765,복내,2015-08-12,23.8,0,1.3
765,복내,2015-08-13,24.9,0,1
765,복내,2015-08-14,25.3,0,.8
765,복내,2015-08-15,25.8,0,.9
765,복내,2015-08-16,25.2,0,.8
765,복내,2015-08-17,25.8,.5,1
765,복내,2015-08-18,24.5,0,1.1
765,복내,2015-08-19,24.9,0,1.1
765,복내,2015-08-20,24.1,8.5,.5
765,복내,2015-08-21,24.2,77.5,1.3
765,복내,2015-08-22,23.8,.5,.7
765,복내,2015-08-23,24.5,.5,.7
765,복내,2015-08-24,23.9,.5,1.9
765,복내,2015-08-25,22.3,26,1.5
765,복내,2015-08-26,22.3,0,1.7
765,복내,2015-08-27,22.6,0,.9
765,복내,2015-08-28,23,0,.8
765,복내,2015-08-29,22.7,0,1.1
765,복내,2015-08-30,22.7,0,.8
765,복내,2015-08-31,23.7,0,1.7
765,복내,2015-09-01,23.8,0,1.1
765,복내,2015-09-02,23.3,12.5,1.3
765,복내,2015-09-03,22.8,20,1.2
765,복내,2015-09-04,23,0,1
765,복내,2015-09-05,21.4,35,1.3
765,복내,2015-09-06,21.6,8,1.1
765,복내,2015-09-07,20.9,0,.7
765,복내,2015-09-08,19.8,0,1
765,복내,2015-09-09,19.3,0,1.1
765,복내,2015-09-10,20.1,0,1.1
765,복내,2015-09-11,21.1,0,1.1
765,복내,2015-09-12,19.2,2,.9
765,복내,2015-09-13,18.1,0,1.5
765,복내,2015-09-14,17.8,0,1.3
765,복내,2015-09-15,17.3,0,1.6
765,복내,2015-09-16,18.2,0,.8
765,복내,2015-09-17,20.7,0,1
765,복내,2015-09-18,20.7,0,1.1
765,복내,2015-09-19,19.8,0,.9
765,복내,2015-09-20,19.7,0,1
765,복내,2015-09-21,20.9,0,1.1
765,복내,2015-09-22,20.2,0,1.7
765,복내,2015-09-23,17.5,24.5,.6
765,복내,2015-09-24,21.1,0,1.1
765,복내,2015-09-25,20.8,0,.7
765,복내,2015-09-26,20.7,0,1.4
765,복내,2015-09-27,20,0,1.1
765,복내,2015-09-28,20.4,0,1.4
765,복내,2015-09-29,20.3,0,1.2
765,복내,2015-09-30,17.7,8,1.4
765,복내,2015-10-01,19,58,2.4
765,복내,2015-10-02,15.2,0,2.1
765,복내,2015-10-03,15.7,0,1.1
765,복내,2015-10-04,17,0,.9
765,복내,2015-10-05,16.7,0,.7
765,복내,2015-10-06,16.2,0,.9
765,복내,2015-10-07,15.6,0,1
765,복내,2015-10-08,15.9,0,.9
765,복내,2015-10-09,14.7,0,2.1
765,복내,2015-10-10,12,3.5,1.2
765,복내,2015-10-11,12.4,0,1.6
765,복내,2015-10-12,12.6,.5,1.8
765,복내,2015-10-13,13.1,0,1.3
765,복내,2015-10-14,13.3,0,1.1
765,복내,2015-10-15,14.7,0,.9
765,복내,2015-10-16,15.2,0,1
765,복내,2015-10-17,15.6,0,1
765,복내,2015-10-18,15.4,0,1
765,복내,2015-10-19,14.6,0,.9
765,복내,2015-10-20,14.9,0,.8
765,복내,2015-10-21,15.3,0,.8
765,복내,2015-10-22,16.4,0,1.2
765,복내,2015-10-23,16.2,0,.7
765,복내,2015-10-24,14.9,0,1.7
765,복내,2015-10-25,13.8,0,1.4
765,복내,2015-10-26,12.4,0,1.7
765,복내,2015-10-27,13,13.5,2.4
765,복내,2015-10-28,9.4,0,1.3
765,복내,2015-10-29,9.6,0,.9
765,복내,2015-10-30,7.6,0,2.1
765,복내,2015-10-31,6.9,0,2.2
765,복내,2015-11-01,6.2,0,.7
765,복내,2015-11-02,7.6,0,1.4
765,복내,2015-11-03,8.5,0,.7
765,복내,2015-11-04,10.1,0,.8
765,복내,2015-11-05,13.7,0,.7
765,복내,2015-11-06,14.6,5.5,1.7
765,복내,2015-11-07,14.4,24,2.3
765,복내,2015-11-08,16.1,9,.8
765,복내,2015-11-09,13.5,2.5,1.8
765,복내,2015-11-10,10.6,0,2.3
765,복내,2015-11-11,10.2,0,1
765,복내,2015-11-12,12.9,0,2.3
765,복내,2015-11-13,12.3,22,2.3
765,복내,2015-11-14,14.5,1.5,.9
765,복내,2015-11-15,11.9,0,1.3
765,복내,2015-11-16,12.6,13,.6
765,복내,2015-11-17,15.3,0,1
765,복내,2015-11-18,13.5,17,1.2
765,복내,2015-11-19,11,1,.6
765,복내,2015-11-20,11.4,0,1
765,복내,2015-11-21,9.6,0,.9
765,복내,2015-11-22,9.9,0,1
765,복내,2015-11-23,11.7,2,1
765,복내,2015-11-24,11.3,0,2.2
765,복내,2015-11-25,6.7,8.5,1.8
765,복내,2015-11-26,1,7,3.1
765,복내,2015-11-27,2.1,3.5,1.5
765,복내,2015-11-28,3.2,0,1.1
765,복내,2015-11-29,5.6,0,1
765,복내,2015-11-30,5.9,0,1.5
765,복내,2015-12-01,3.9,0,1
765,복내,2015-12-02,6.6,3,1.7
765,복내,2015-12-03,4.2,1.5,3.8
765,복내,2015-12-04,3.7,2.5,1.7
765,복내,2015-12-05,3.9,0,1.6
765,복내,2015-12-06,3.2,0,.7
765,복내,2015-12-07,1.5,0,.9
765,복내,2015-12-08,1.5,0,.9
765,복내,2015-12-09,5.9,0,.8
765,복내,2015-12-10,9.9,24,.6
765,복내,2015-12-11,8.1,2.5,1.8
765,복내,2015-12-12,7.8,0,.9
765,복내,2015-12-13,8.4,0,.8
765,복내,2015-12-14,8.8,3,.9
765,복내,2015-12-15,7.6,.5,2.7
765,복내,2015-12-16,2.1,2.5,2.8
765,복내,2015-12-17,-1.5,0,3.1
765,복내,2015-12-18,-1.3,0,1.7
765,복내,2015-12-19,.1,0,.6
765,복내,2015-12-20,3.5,3.5,.5
765,복내,2015-12-21,4.7,2.5,1.1
765,복내,2015-12-22,5.7,.5,1.3
765,복내,2015-12-23,8.2,5.5,1
765,복내,2015-12-24,4.3,0,1.9
765,복내,2015-12-25,1.2,0,2.1
765,복내,2015-12-26,1.9,0,1
765,복내,2015-12-27,.2,0,2.9
765,복내,2015-12-28,-.8,0,2.7
765,복내,2015-12-29,-1.7,0,1.5
765,복내,2015-12-30,-.8,0,.7
765,복내,2015-12-31,.9,1.5,1.8
