지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2014-04-29,14,4.5,.7
765,복내,2014-04-30,15.3,0,1.6
765,복내,2014-05-01,14.9,0,1.6
765,복내,2014-05-02,16.6,0,1.9
765,복내,2014-05-03,14.1,0,3.2
765,복내,2014-05-04,12.9,1.5,1.6
765,복내,2014-05-05,10.3,0,2.5
765,복내,2014-05-06,11,0,1.3
765,복내,2014-05-07,11.8,0,1.7
765,복내,2014-05-08,15.3,2.5,2.3
765,복내,2014-05-09,14.5,0,1.4
765,복내,2014-05-10,15.1,0,2.2
765,복내,2014-05-11,16.7,49,3.3
765,복내,2014-05-12,17.4,15,2.4
765,복내,2014-05-13,18.2,0,1.3
765,복내,2014-05-14,14.5,10,.7
765,복내,2014-05-15,17.5,0,2.4
765,복내,2014-05-16,17.1,0,1.7
765,복내,2014-05-17,17.5,0,1.2
765,복내,2014-05-18,17.3,0,1.1
765,복내,2014-05-19,17.9,0,1.1
765,복내,2014-05-20,16,12.5,.9
765,복내,2014-05-21,18,0,1.9
765,복내,2014-05-22,20.4,0,1.5
765,복내,2014-05-23,19.5,0,1.4
765,복내,2014-05-24,18.9,0,1.1
765,복내,2014-05-25,18.5,11,2.2
765,복내,2014-05-26,19.7,.5,2.5
765,복내,2014-05-27,19.2,0,1.2
765,복내,2014-05-28,20,0,1.7
765,복내,2014-05-29,21.8,0,1.4
765,복내,2014-05-30,20.9,0,.9
765,복내,2014-05-31,21.8,0,1
765,복내,2014-06-01,20,0,.6
765,복내,2014-06-02,17.4,13.5,3.1
765,복내,2014-06-03,17.8,37.5,2
765,복내,2014-06-04,21.4,5,2.5
765,복내,2014-06-05,20.8,0,.9
765,복내,2014-06-06,20.4,0,.8
765,복내,2014-06-07,20.5,.5,1.2
765,복내,2014-06-08,21.4,0,.9
765,복내,2014-06-09,20.6,0,1.2
765,복내,2014-06-10,21.9,0,1.5
765,복내,2014-06-11,20.6,1.5,1
765,복내,2014-06-12,19,21,1
765,복내,2014-06-13,20.5,0,1.7
765,복내,2014-06-14,20.9,0,1.3
765,복내,2014-06-15,20.8,0,1.3
765,복내,2014-06-16,22.2,0,1.4
765,복내,2014-06-17,19.1,5.5,1.1
765,복내,2014-06-18,21.6,0,1.1
765,복내,2014-06-19,22.2,0,1
765,복내,2014-06-20,21.2,0,1.6
765,복내,2014-06-21,20.7,2,1.2
765,복내,2014-06-22,21.4,0,.9
765,복내,2014-06-23,21.8,.5,1.2
765,복내,2014-06-24,21.8,1,1.4
765,복내,2014-06-25,21.7,0,.9
765,복내,2014-06-26,22.2,0,1
765,복내,2014-06-27,22.9,0,1.2
765,복내,2014-06-28,22.9,0,1.9
765,복내,2014-06-29,22.5,0,1.3
765,복내,2014-06-30,23.3,0,1.2
