지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2001-07-01,25.8,40.5,1
765,복내,2001-07-02,26.6,0,.8
765,복내,2001-07-03,27.1,0,1
765,복내,2001-07-04,26.2,0,1.1
765,복내,2001-07-05,26.1,30.5,1
765,복내,2001-07-06,22.5,15.5,.9
765,복내,2001-07-07,24.4,0,.8
765,복내,2001-07-08,25.9,0,.7
765,복내,2001-07-09,25.9,0,.7
765,복내,2001-07-10,24,11,.9
765,복내,2001-07-11,25,3,.6
765,복내,2001-07-12,25,37.5,.7
765,복내,2001-07-13,24.7,0,.5
765,복내,2001-07-14,25,48.5,.9
765,복내,2001-07-15,26.3,.5,1.8
765,복내,2001-07-16,23.5,0,.5
765,복내,2001-07-17,24.7,0,.5
765,복내,2001-07-18,24.2,0,.8
765,복내,2001-07-19,22.9,0,.6
765,복내,2001-07-20,26.5,0,.9
765,복내,2001-07-21,27.9,0,1.2
765,복내,2001-07-22,29.1,0,1.6
765,복내,2001-07-23,29,0,.9
765,복내,2001-07-24,29.4,0,.7
765,복내,2001-07-25,28.8,45,.6
765,복내,2001-07-26,28.2,0,.8
765,복내,2001-07-27,27.8,0,1
765,복내,2001-07-28,28.3,0,1.2
765,복내,2001-07-29,28.8,0,1.1
765,복내,2001-07-30,28.8,0,1.2
765,복내,2001-07-31,29.9,1,1.5
765,복내,2001-08-01,29.6,1.5,1.4
765,복내,2001-08-02,29,0,1
765,복내,2001-08-03,30,0,.7
765,복내,2001-08-04,28.9,3,.7
765,복내,2001-08-05,26.1,0,
765,복내,2001-08-06,27.8,0,
765,복내,2001-08-07,26.3,17.5,
765,복내,2001-08-08,28.3,2,
765,복내,2001-08-09,26.5,0,.7
765,복내,2001-08-10,24.2,0,.4
765,복내,2001-08-11,21.5,10,.4
765,복내,2001-08-12,23.2,2,
765,복내,2001-08-13,25.9,2,1.6
765,복내,2001-08-14,26.2,2.5,.7
765,복내,2001-08-15,25.7,8,.6
765,복내,2001-08-16,,0,
765,복내,2001-08-17,28.7,0,.8
765,복내,2001-08-18,27.2,0,.5
765,복내,2001-08-19,27.1,0,.6
765,복내,2001-08-20,27.5,0,.4
765,복내,2001-08-21,27.4,0,.6
765,복내,2001-08-22,27.2,0,.8
765,복내,2001-08-23,26.1,0,.6
765,복내,2001-08-24,25.2,0,.5
765,복내,2001-08-25,,0,
765,복내,2001-08-26,24.5,4.5,.7
765,복내,2001-08-27,24.4,0,.5
765,복내,2001-08-28,24.1,0,.6
765,복내,2001-08-29,22.4,.5,.4
765,복내,2001-08-30,20.7,7,.5
765,복내,2001-08-31,22,0,.4
765,복내,2001-09-01,23.3,0,.6
765,복내,2001-09-02,23.1,0,.9
765,복내,2001-09-03,23.7,0,.6
765,복내,2001-09-04,23.4,0,.6
765,복내,2001-09-05,23.2,0,.7
765,복내,2001-09-06,23,0,.3
765,복내,2001-09-07,23.9,0,.6
765,복내,2001-09-08,25.6,0,.7
765,복내,2001-09-09,22.8,1.5,.3
765,복내,2001-09-10,23.2,.5,.3
765,복내,2001-09-11,22.7,0,.4
765,복내,2001-09-12,21.1,0,.6
765,복내,2001-09-13,21.2,0,.8
765,복내,2001-09-14,19.9,27.5,.2
765,복내,2001-09-15,22.5,0,.8
765,복내,2001-09-16,22.1,0,.6
765,복내,2001-09-17,22.7,0,.6
765,복내,2001-09-18,22.9,0,.7
765,복내,2001-09-19,21.9,0,.6
765,복내,2001-09-20,21.9,0,.3
765,복내,2001-09-21,21.1,0,1
765,복내,2001-09-22,16.6,0,1
765,복내,2001-09-23,16.8,0,.8
765,복내,2001-09-24,19.1,0,.7
765,복내,2001-09-25,19.4,0,.4
765,복내,2001-09-26,19.9,0,.8
765,복내,2001-09-27,20.2,0,.5
765,복내,2001-09-28,20.7,0,1.1
765,복내,2001-09-29,19.9,0,1.1
765,복내,2001-09-30,15.6,28.5,.4
765,복내,2001-10-01,16.7,1,.9
765,복내,2001-10-02,16.9,0,.5
765,복내,2001-10-03,17.4,0,.5
765,복내,2001-10-04,18.1,2.5,.7
765,복내,2001-10-05,14.9,0,1
765,복내,2001-10-06,15.2,0,.7
765,복내,2001-10-07,14.7,0,.4
765,복내,2001-10-08,18.8,0,.7
765,복내,2001-10-09,16.8,27,.6
765,복내,2001-10-10,,5.5,
765,복내,2001-10-11,17.7,0,1.3
765,복내,2001-10-12,15.4,0,.9
765,복내,2001-10-13,15,0,.5
765,복내,2001-10-14,15.8,0,.6
765,복내,2001-10-15,17.9,0,.8
765,복내,2001-10-16,18.6,0,1
765,복내,2001-10-17,15.9,0,.9
765,복내,2001-10-18,12.5,0,.5
765,복내,2001-10-19,13.4,0,.5
765,복내,2001-10-20,14.2,0,.6
765,복내,2001-10-21,15.2,5.5,.3
765,복내,2001-10-22,17.4,10,.8
765,복내,2001-10-23,16.4,0,.4
765,복내,2001-10-24,15.6,0,.4
765,복내,2001-10-25,15.3,0,.5
765,복내,2001-10-26,15.9,0,.1
765,복내,2001-10-27,15.1,13.5,.4
765,복내,2001-10-28,15.1,2,1.1
765,복내,2001-10-29,14.5,1.5,.7
765,복내,2001-10-30,14.1,0,.4
765,복내,2001-10-31,12.9,0,.4
765,복내,2001-11-01,12.6,0,.8
765,복내,2001-11-02,8.3,0,.5
765,복내,2001-11-03,8.6,0,.6
765,복내,2001-11-04,7.9,0,.6
765,복내,2001-11-05,9.3,4,.9
765,복내,2001-11-06,7,0,1.7
765,복내,2001-11-07,4.5,0,.5
765,복내,2001-11-08,6.6,0,.5
765,복내,2001-11-09,10.2,0,.7
765,복내,2001-11-10,7.1,0,.5
765,복내,2001-11-11,5.9,0,.5
765,복내,2001-11-12,6.6,0,.8
765,복내,2001-11-13,6.5,0,.8
765,복내,2001-11-14,5.3,0,.8
765,복내,2001-11-15,2.5,0,.6
765,복내,2001-11-16,4.4,0,.6
765,복내,2001-11-17,5.5,0,.5
765,복내,2001-11-18,4.1,0,.4
765,복내,2001-11-19,4.8,0,.4
765,복내,2001-11-20,5.7,0,.4
765,복내,2001-11-21,5.9,0,.5
765,복내,2001-11-22,6.5,0,.5
765,복내,2001-11-23,5.9,0,.4
765,복내,2001-11-24,5.8,0,.5
765,복내,2001-11-25,7.4,0,2.1
765,복내,2001-11-26,1.3,0,.6
765,복내,2001-11-27,-.2,0,.5
765,복내,2001-11-28,4.3,0,.4
765,복내,2001-11-29,9.5,11.5,.4
765,복내,2001-11-30,4.7,0,2.1
765,복내,2001-12-01,3.1,0,.6
765,복내,2001-12-02,4.2,0,.6
765,복내,2001-12-03,4.8,28,.9
765,복내,2001-12-04,4.2,2,.7
765,복내,2001-12-05,3.4,0,1.1
765,복내,2001-12-06,2.3,0,1.7
765,복내,2001-12-07,.9,0,.8
765,복내,2001-12-08,2.9,0,.9
765,복내,2001-12-09,2.6,0,.6
765,복내,2001-12-10,2.9,0,.7
765,복내,2001-12-11,3.9,0,.9
765,복내,2001-12-12,6.8,10.5,.8
765,복내,2001-12-13,2.2,2,2.1
765,복내,2001-12-14,.1,.5,1.3
765,복내,2001-12-15,-1.6,0,2
765,복내,2001-12-16,-1.7,0,.7
765,복내,2001-12-17,1.1,0,1.3
765,복내,2001-12-18,-.7,0,1.6
765,복내,2001-12-19,-.6,0,1.3
765,복내,2001-12-20,0,0,.6
765,복내,2001-12-21,.2,0,1.1
765,복내,2001-12-22,-.5,0,1.1
765,복내,2001-12-23,-.4,0,.6
765,복내,2001-12-24,-.5,0,.4
765,복내,2001-12-25,.5,0,1.4
765,복내,2001-12-26,.4,0,.9
765,복내,2001-12-27,2,0,1.1
765,복내,2001-12-28,.6,0,1
765,복내,2001-12-29,.5,0,1.1
765,복내,2001-12-30,-.5,0,1.8
765,복내,2001-12-31,-.2,0,.7
