지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2009-03-05,6.4,7.5,.7
765,복내,2009-03-06,3.9,.5,1.8
765,복내,2009-03-07,4.2,0,1
765,복내,2009-03-08,6.1,0,.8
765,복내,2009-03-09,7.1,0,.7
765,복내,2009-03-10,7.5,0,1.2
765,복내,2009-03-11,5.7,0,.9
765,복내,2009-03-12,5.9,5,1.5
765,복내,2009-03-13,6,12,2.3
765,복내,2009-03-14,.9,0,1.8
765,복내,2009-03-15,3.8,0,1.2
765,복내,2009-03-16,8.6,0,1.2
765,복내,2009-03-17,9.7,0,1.2
765,복내,2009-03-18,14.5,0,1.1
765,복내,2009-03-19,18.3,0,.9
765,복내,2009-03-20,12.6,0,1.3
765,복내,2009-03-21,10.8,22.5,1.4
765,복내,2009-03-22,10.5,1.5,1.3
765,복내,2009-03-23,7.2,0,1.1
765,복내,2009-03-24,7,0,1.1
765,복내,2009-03-25,3.6,0,1.7
765,복내,2009-03-26,5.1,0,1.5
765,복내,2009-03-27,6.7,0,1.6
765,복내,2009-03-28,8.1,0,1.3
765,복내,2009-03-29,7.5,0,1
765,복내,2009-03-30,8,0,1.1
765,복내,2009-03-31,7.4,0,1.1
765,복내,2009-04-01,4.8,0,1.4
765,복내,2009-04-02,7,0,.9
765,복내,2009-04-03,9,0,1
765,복내,2009-04-04,11.6,0,1.1
765,복내,2009-04-05,11.6,0,1.1
765,복내,2009-04-06,9.7,0,1.1
765,복내,2009-04-07,13,0,1
765,복내,2009-04-08,15.5,0,.8
765,복내,2009-04-09,14.4,0,1
765,복내,2009-04-10,15.2,0,.9
765,복내,2009-04-11,14.6,0,1
765,복내,2009-04-12,14.6,0,1
765,복내,2009-04-13,14.4,3,.8
765,복내,2009-04-14,15.9,2,.7
765,복내,2009-04-15,15,0,1.1
765,복내,2009-04-16,12.8,0,1.2
765,복내,2009-04-17,12.1,0,1.1
765,복내,2009-04-18,15.5,0,.7
765,복내,2009-04-19,16.5,0,1.3
765,복내,2009-04-20,14.9,54,2.5
765,복내,2009-04-21,11.4,0,1.6
765,복내,2009-04-22,12,0,1.4
765,복내,2009-04-23,11.9,0,1.3
765,복내,2009-04-24,12.2,17.5,1.1
765,복내,2009-04-25,9.6,4,1.7
765,복내,2009-04-26,9.4,0,1.4
765,복내,2009-04-27,10.2,0,1
765,복내,2009-04-28,11.9,0,.8
765,복내,2009-04-29,12.7,0,1
765,복내,2009-04-30,12.7,0,1.1
765,복내,2009-05-01,14.5,0,1.1
765,복내,2009-05-02,15.4,1,1.2
765,복내,2009-05-03,16.5,9,.8
765,복내,2009-05-04,19.1,0,1
765,복내,2009-05-05,18,.5,1
765,복내,2009-05-06,17.3,8.5,.9
765,복내,2009-05-07,18.3,0,1.1
765,복내,2009-05-08,18.8,0,.8
765,복내,2009-05-09,18.8,0,1
765,복내,2009-05-10,17.3,0,1.3
765,복내,2009-05-11,18.4,0,1.3
765,복내,2009-05-12,16.8,11.5,.7
765,복내,2009-05-13,19.3,0,1.1
765,복내,2009-05-14,18.9,0,1.2
765,복내,2009-05-15,15.6,1,.7
765,복내,2009-05-16,16.1,41,1.3
765,복내,2009-05-17,14.5,2.5,1.4
765,복내,2009-05-18,15.2,0,.7
765,복내,2009-05-19,17.5,0,.8
765,복내,2009-05-20,18.9,0,1
765,복내,2009-05-21,15.8,55,1.4
765,복내,2009-05-22,19.4,0,1.3
765,복내,2009-05-23,16.7,0,.9
765,복내,2009-05-24,18.3,0,1
765,복내,2009-05-25,19.8,0,.8
765,복내,2009-05-26,20.3,1.5,.8
765,복내,2009-05-27,18.9,1,1
765,복내,2009-05-28,21.2,0,.9
765,복내,2009-05-29,19.7,0,1.1
765,복내,2009-05-30,18.9,0,1.1
765,복내,2009-05-31,17.2,0,1.1
765,복내,2009-06-01,19.1,0,1.1
765,복내,2009-06-02,19.2,0,1.5
765,복내,2009-06-03,18.5,0,1.2
765,복내,2009-06-04,20.5,0,.9
765,복내,2009-06-05,20.4,0,1.2
765,복내,2009-06-06,20.2,0,1.2
765,복내,2009-06-07,19.8,0,1
765,복내,2009-06-08,20.2,0,1
765,복내,2009-06-09,19,10,1.6
765,복내,2009-06-10,20.5,6,1
765,복내,2009-06-11,21.4,0,1.2
765,복내,2009-06-12,17.7,0,.3
765,복내,2009-06-13,21,0,.8
765,복내,2009-06-14,20.8,0,.6
765,복내,2009-06-15,20.4,0,1.1
765,복내,2009-06-16,21.7,0,1
765,복내,2009-06-17,21.3,0,1
765,복내,2009-06-18,23.9,0,.9
765,복내,2009-06-19,24,0,1.3
765,복내,2009-06-20,22.9,2.5,1.6
765,복내,2009-06-21,24.3,9,.6
765,복내,2009-06-22,21.7,78,.5
765,복내,2009-06-23,23.4,0,.5
765,복내,2009-06-24,24.1,0,.8
765,복내,2009-06-25,22.6,0,.9
765,복내,2009-06-26,22.7,0,1.1
765,복내,2009-06-27,23.5,0,.8
765,복내,2009-06-28,23.3,1.5,.8
765,복내,2009-06-29,24,24,.5
765,복내,2009-06-30,21.4,15,.5
