지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2012-07-01,22.5,2.5,.6
765,복내,2012-07-02,24.1,1,.6
765,복내,2012-07-03,24.3,0,.5
765,복내,2012-07-04,24.5,0,1
765,복내,2012-07-05,24.7,20,.9
765,복내,2012-07-06,24.6,48,1.3
765,복내,2012-07-07,22.9,.5,1
765,복내,2012-07-08,24.8,0,1
765,복내,2012-07-09,24.2,0,.7
765,복내,2012-07-10,22.4,8.5,1.5
765,복내,2012-07-11,24.3,42,.8
765,복내,2012-07-12,25.6,.5,.5
765,복내,2012-07-13,25.5,0,.9
765,복내,2012-07-14,24,70.5,.6
765,복내,2012-07-15,25,8,1.2
765,복내,2012-07-16,23.7,.5,.6
765,복내,2012-07-17,23.4,14.5,.4
765,복내,2012-07-18,26.2,48,1.8
765,복내,2012-07-19,25.5,80.5,1.7
765,복내,2012-07-20,26.5,0,.5
765,복내,2012-07-21,26.8,0,.8
765,복내,2012-07-22,26.1,0,1.2
765,복내,2012-07-23,27.3,0,1.1
765,복내,2012-07-24,28.1,0,.9
765,복내,2012-07-25,28.6,0,.7
765,복내,2012-07-26,28.2,0,.8
765,복내,2012-07-27,27.7,0,.8
765,복내,2012-07-28,29.1,0,.8
765,복내,2012-07-29,28.5,0,1
765,복내,2012-07-30,28.2,0,.9
765,복내,2012-07-31,29,0,.7
765,복내,2012-08-01,30.9,0,.9
765,복내,2012-08-02,28.3,2,1.4
765,복내,2012-08-03,28.4,0,1.4
765,복내,2012-08-04,28.6,0,.7
765,복내,2012-08-05,29.1,0,.7
765,복내,2012-08-06,29.2,0,.8
765,복내,2012-08-07,27.8,0,.9
765,복내,2012-08-08,26.8,0,.9
765,복내,2012-08-09,27.3,0,.7
765,복내,2012-08-10,24.7,2.5,.4
765,복내,2012-08-11,26.6,0,.8
765,복내,2012-08-12,27.7,14,1
765,복내,2012-08-13,25.8,23.5,.4
765,복내,2012-08-14,25.3,39.5,.8
765,복내,2012-08-15,27.7,0,1.6
765,복내,2012-08-16,25.7,67,.8
765,복내,2012-08-17,28.1,.5,.8
765,복내,2012-08-18,27.2,12,.5
765,복내,2012-08-19,28.2,0,1.2
765,복내,2012-08-20,27.3,0,.9
765,복내,2012-08-21,26.2,21,.6
765,복내,2012-08-22,24.8,17,.5
765,복내,2012-08-23,23.2,184,.4
765,복내,2012-08-24,23.6,77.5,1.3
765,복내,2012-08-25,26.8,.5,1
765,복내,2012-08-26,28,0,.9
765,복내,2012-08-27,27.7,8,2
765,복내,2012-08-28,24.3,164.5,4.5
765,복내,2012-08-29,24.3,5,.5
765,복내,2012-08-30,23.3,70,1.8
765,복내,2012-08-31,23.9,0,1
765,복내,2012-09-01,23.3,0,.6
765,복내,2012-09-02,23.7,0,.4
765,복내,2012-09-03,23.5,0,.9
765,복내,2012-09-04,24.4,8,1.2
765,복내,2012-09-05,23.2,9.5,.6
765,복내,2012-09-06,21.9,0,.5
765,복내,2012-09-07,22.8,39.5,1.2
765,복내,2012-09-08,,60,.9
765,복내,2012-09-09,,21,
765,복내,2012-09-10,22.6,12.5,.7
765,복내,2012-09-11,22.4,0,.7
765,복내,2012-09-12,22.8,0,.7
765,복내,2012-09-13,22.2,3,.7
765,복내,2012-09-14,20,2,.6
765,복내,2012-09-15,20.9,0,.5
765,복내,2012-09-16,19.8,67,.7
765,복내,2012-09-17,19,86.5,1.8
765,복내,2012-09-18,20.3,0,.8
765,복내,2012-09-19,18.9,0,.7
765,복내,2012-09-20,20,0,.6
765,복내,2012-09-21,19.4,0,.6
765,복내,2012-09-22,19.6,0,.8
765,복내,2012-09-23,20.3,0,.6
765,복내,2012-09-24,20.1,0,.6
765,복내,2012-09-25,20.1,0,1
765,복내,2012-09-26,18.9,0,.6
765,복내,2012-09-27,19.4,0,.6
765,복내,2012-09-28,19,0,.8
765,복내,2012-09-29,16.9,0,.8
765,복내,2012-09-30,16.3,0,.9
765,복내,2012-10-01,16.4,0,.5
765,복내,2012-10-02,18.3,0,.6
765,복내,2012-10-03,18.7,0,.7
765,복내,2012-10-04,18.1,0,.7
765,복내,2012-10-05,17.5,0,.5
765,복내,2012-10-06,18,0,.5
765,복내,2012-10-07,17,0,.6
765,복내,2012-10-08,15.6,0,.5
765,복내,2012-10-09,15.3,0,.7
765,복내,2012-10-10,15.9,0,.7
765,복내,2012-10-11,13.9,0,.8
765,복내,2012-10-12,,0,
765,복내,2012-10-13,13.8,0,.8
765,복내,2012-10-14,14.5,0,.9
765,복내,2012-10-15,14.3,0,1.1
765,복내,2012-10-16,14.6,0,1.7
765,복내,2012-10-17,13.6,0,2.6
765,복내,2012-10-18,11.2,0,3.2
765,복내,2012-10-19,10.4,0,.9
765,복내,2012-10-20,11.2,0,1.1
765,복내,2012-10-21,12.8,0,1
765,복내,2012-10-22,15.2,21.5,1.7
765,복내,2012-10-23,11.5,0,3.3
765,복내,2012-10-24,10.1,0,1.2
765,복내,2012-10-25,12.9,0,1
765,복내,2012-10-26,15.3,0,1.3
765,복내,2012-10-27,16.2,45,1.4
765,복내,2012-10-28,15.3,0,3.1
765,복내,2012-10-29,11.9,0,1.1
765,복내,2012-10-30,10.7,0,2.5
765,복내,2012-10-31,8.1,0,2.2
765,복내,2012-11-01,7.2,0,3.4
765,복내,2012-11-02,6,0,1.8
765,복내,2012-11-03,7.4,0,.9
765,복내,2012-11-04,11.7,4.5,2.5
765,복내,2012-11-05,8.8,0,1.2
765,복내,2012-11-06,10.3,4,2.5
765,복내,2012-11-07,10.9,0,2.2
765,복내,2012-11-08,9.9,0,1.3
765,복내,2012-11-09,10,0,1
765,복내,2012-11-10,13,5,4.5
765,복내,2012-11-11,10.9,3.5,3.8
765,복내,2012-11-12,8.8,0,2.6
765,복내,2012-11-13,7.4,2,1.4
765,복내,2012-11-14,5.8,3.5,3.2
765,복내,2012-11-15,5.4,0,1.7
765,복내,2012-11-16,6.6,7,.9
765,복내,2012-11-17,7.9,9,3.2
765,복내,2012-11-18,5.5,0,1.7
765,복내,2012-11-19,5.1,0,2.6
765,복내,2012-11-20,3.3,0,2.7
765,복내,2012-11-21,3.8,0,.6
765,복내,2012-11-22,5.9,0,.8
765,복내,2012-11-23,7.4,0,3
765,복내,2012-11-24,3.5,0,2.8
765,복내,2012-11-25,2.8,3,.9
765,복내,2012-11-26,4.7,6,3.7
765,복내,2012-11-27,1.4,0,1.3
765,복내,2012-11-28,5.8,0,1.6
765,복내,2012-11-29,3.2,0,1.8
765,복내,2012-11-30,2.4,0,1.3
765,복내,2012-12-01,1.3,0,2
765,복내,2012-12-02,2.9,1,.9
765,복내,2012-12-03,3.4,2.5,2
765,복내,2012-12-04,1.6,0,3.2
765,복내,2012-12-05,1.4,14,1.7
765,복내,2012-12-06,-2.4,1.5,1.5
765,복내,2012-12-07,-.4,3,1
765,복내,2012-12-08,-1.2,3.5,2.1
765,복내,2012-12-09,-3.4,0,2.3
765,복내,2012-12-10,-3.5,0,2.1
765,복내,2012-12-11,-1.3,0,1.9
765,복내,2012-12-12,-2.4,0,2
765,복내,2012-12-13,-1.4,0,.7
765,복내,2012-12-14,5.8,33,.8
765,복내,2012-12-15,7.4,.5,2.4
765,복내,2012-12-16,2.7,0,.9
765,복내,2012-12-17,3.7,0,3.2
765,복내,2012-12-18,-1.7,0,4.4
765,복내,2012-12-19,-2.9,0,2.8
765,복내,2012-12-20,-1.7,0,1.5
765,복내,2012-12-21,2.4,16.5,1.3
765,복내,2012-12-22,1.3,0,3.2
765,복내,2012-12-23,-3.3,0,4
