지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2013-01-01,-3.6,.5,.9
765,복내,2013-01-02,-2.5,0,3.1
765,복내,2013-01-03,-7,0,3.6
765,복내,2013-01-04,-6.4,0,2.8
765,복내,2013-01-05,-4.5,0,2.2
765,복내,2013-01-06,-2,0,2.1
765,복내,2013-01-07,-4.4,0,1.9
765,복내,2013-01-08,-2.3,0,2.3
765,복내,2013-01-09,-3.8,0,3.3
765,복내,2013-01-10,-4.9,0,2.7
765,복내,2013-01-11,-4.9,0,.8
765,복내,2013-01-12,-1.1,0,1.1
765,복내,2013-01-13,-1.8,0,.6
765,복내,2013-01-14,-1.3,0,2.3
765,복내,2013-01-15,-2.4,0,.7
765,복내,2013-01-16,-1.1,0,2
765,복내,2013-01-17,-2.1,0,4.3
765,복내,2013-01-18,-3,0,1.7
765,복내,2013-01-19,-.2,0,1.4
765,복내,2013-01-20,1.7,0,1.4
765,복내,2013-01-21,5.1,17.5,.9
765,복내,2013-01-22,3.4,0,2.2
765,복내,2013-01-23,1.5,2,.9
765,복내,2013-01-24,.1,0,2.2
765,복내,2013-01-25,-2.9,0,4.5
765,복내,2013-01-26,-3.6,0,3.3
765,복내,2013-01-27,-2.9,.5,3.8
765,복내,2013-01-28,-3,0,1.4
765,복내,2013-01-29,-.1,0,.5
765,복내,2013-01-30,2.5,0,.7
765,복내,2013-01-31,6.3,1,1.8
765,복내,2013-02-01,10.3,30,2.1
765,복내,2013-02-02,3.1,0,3.7
765,복내,2013-02-03,1.1,4.5,1.1
765,복내,2013-02-04,3.7,2.5,2.5
765,복내,2013-02-05,2.1,3.5,.8
765,복내,2013-02-06,1.3,1,3.3
765,복내,2013-02-07,-4.6,0,5.1
765,복내,2013-02-08,-6.6,0,2.8
765,복내,2013-02-09,-4.3,0,2.1
765,복내,2013-02-10,-1.7,0,1.8
765,복내,2013-02-11,-1,0,2
765,복내,2013-02-12,-1.7,.5,2.1
765,복내,2013-02-13,-.8,0,1.6
765,복내,2013-02-14,2.3,0,.8
765,복내,2013-02-15,1.8,0,3.6
765,복내,2013-02-16,-.9,0,2.3
765,복내,2013-02-17,-.2,7,.5
765,복내,2013-02-18,3.4,2,2.5
765,복내,2013-02-19,-.2,0,3.9
765,복내,2013-02-20,-1.8,0,2.8
765,복내,2013-02-21,-.3,0,1.9
765,복내,2013-02-22,1.7,0,2
765,복내,2013-02-23,.8,0,3.3
765,복내,2013-02-24,1.4,0,1.4
765,복내,2013-02-25,2.5,0,.9
765,복내,2013-02-26,4.1,0,.6
765,복내,2013-02-27,6,0,2
765,복내,2013-02-28,7.1,0,1.4
765,복내,2013-03-01,3.7,4,4.1
765,복내,2013-03-02,.1,0,3.1
765,복내,2013-03-03,-.3,0,2.3
765,복내,2013-03-04,1.9,0,1.8
765,복내,2013-03-05,2.4,0,1.4
765,복내,2013-03-06,5.1,0,1.2
765,복내,2013-03-07,6.2,1,1.3
765,복내,2013-03-08,8.2,0,1.6
765,복내,2013-03-09,9.8,0,1.5
765,복내,2013-03-10,6.2,0,4.1
765,복내,2013-03-11,4.1,0,1.5
765,복내,2013-03-12,8,0,1.4
765,복내,2013-03-13,6.8,13,3.2
765,복내,2013-03-14,5.1,0,1.6
765,복내,2013-03-15,5.5,0,1.5
765,복내,2013-03-16,6.9,0,1.2
765,복내,2013-03-17,7.2,34,1.3
765,복내,2013-03-18,10,16.5,2.2
765,복내,2013-03-19,11.5,0,1.4
765,복내,2013-03-20,5.8,0,3.2
765,복내,2013-03-21,2.7,0,2.1
765,복내,2013-03-22,4.8,0,1.8
765,복내,2013-03-23,7.2,0,1.8
765,복내,2013-03-24,5.7,0,2.3
765,복내,2013-03-25,3.6,0,3.5
765,복내,2013-03-26,5.3,0,1.3
765,복내,2013-03-27,10.1,0,1.3
765,복내,2013-03-28,9.4,0,2
