지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
765,복내,2003-01-01,-1,0,2
765,복내,2003-01-02,-2.2,0,.7
765,복내,2003-01-03,-1.7,0,1.1
765,복내,2003-01-04,-5.2,.5,1.7
765,복내,2003-01-05,-7.8,0,2.4
765,복내,2003-01-06,-5.7,0,1.3
765,복내,2003-01-07,-4.6,0,.9
765,복내,2003-01-08,-4,0,.8
765,복내,2003-01-09,-2.3,0,.7
765,복내,2003-01-10,-.6,0,.4
765,복내,2003-01-11,1.1,0,1.3
765,복내,2003-01-12,.1,0,.6
765,복내,2003-01-13,2.1,0,.7
765,복내,2003-01-14,1.2,0,2
765,복내,2003-01-15,-3.6,0,1.1
765,복내,2003-01-16,-1.7,0,.5
765,복내,2003-01-17,3,0,.7
765,복내,2003-01-18,2.2,0,.8
765,복내,2003-01-19,.8,0,1.1
765,복내,2003-01-20,-.6,.5,1.4
765,복내,2003-01-21,-.7,0,1.1
765,복내,2003-01-22,-3.1,0,.6
765,복내,2003-01-23,-.9,7,1.8
765,복내,2003-01-24,-1.1,1.5,1
765,복내,2003-01-25,-1.5,0,.3
765,복내,2003-01-26,2.7,10,.6
765,복내,2003-01-27,0,3,1.5
765,복내,2003-01-28,-4.2,1.5,2.1
765,복내,2003-01-29,-7,1,2.2
765,복내,2003-01-30,-5.3,.5,1.2
765,복내,2003-01-31,-1.6,1.5,.7
765,복내,2003-02-01,-1.3,0,.5
765,복내,2003-02-02,-2,0,.9
765,복내,2003-02-03,-.6,0,.8
765,복내,2003-02-04,-.4,0,.9
765,복내,2003-02-05,-1.4,1,1
765,복내,2003-02-06,-.9,0,.7
765,복내,2003-02-07,.5,0,.4
765,복내,2003-02-08,4,21.5,.7
765,복내,2003-02-09,5.4,0,.7
765,복내,2003-02-10,6.6,0,.6
765,복내,2003-02-11,1.6,3.5,1.8
765,복내,2003-02-12,-3.1,0,2.1
765,복내,2003-02-13,-2.4,0,.7
765,복내,2003-02-14,.7,0,.5
765,복내,2003-02-15,2.8,0,.4
765,복내,2003-02-16,4.8,0,1.3
765,복내,2003-02-17,2.3,0,.9
765,복내,2003-02-18,2.6,0,.6
765,복내,2003-02-19,2.1,0,1.5
765,복내,2003-02-20,2.4,0,1.1
765,복내,2003-02-21,3.5,0,1.3
765,복내,2003-02-22,6.1,14,1
765,복내,2003-02-23,4.7,4.5,.6
765,복내,2003-02-24,4.1,5,1.1
765,복내,2003-02-25,3.6,0,.7
765,복내,2003-02-26,6,0,.7
765,복내,2003-02-27,5,0,1.3
765,복내,2003-02-28,4.9,0,1.2
765,복내,2003-03-01,5,12.5,1.3
765,복내,2003-03-02,5.2,2,1.2
765,복내,2003-03-03,1.6,3,2.1
765,복내,2003-03-04,-.8,0,1.5
765,복내,2003-03-05,2.1,.5,.9
765,복내,2003-03-06,2.3,30.5,.7
765,복내,2003-03-07,2.4,0,1.4
765,복내,2003-03-08,1.4,0,1.5
765,복내,2003-03-09,2.5,0,.7
765,복내,2003-03-10,3.1,0,.6
765,복내,2003-03-11,2.4,0,.9
765,복내,2003-03-12,4.3,0,.8
765,복내,2003-03-13,4.6,0,.7
765,복내,2003-03-14,4.1,5,.8
765,복내,2003-03-15,5.7,1.5,.6
765,복내,2003-03-16,6.6,12.5,.7
765,복내,2003-03-17,5.1,0,1.4
765,복내,2003-03-18,5.1,0,1.1
765,복내,2003-03-19,5.3,0,1
765,복내,2003-03-20,4.9,0,1
765,복내,2003-03-21,7.3,0,1.5
765,복내,2003-03-22,7.5,0,1.1
765,복내,2003-03-23,6.5,0,.9
765,복내,2003-03-24,8.9,0,.8
765,복내,2003-03-25,8.1,0,1
765,복내,2003-03-26,8.5,0,1.1
765,복내,2003-03-27,7,6,1.7
765,복내,2003-03-28,5,0,1.2
765,복내,2003-03-29,6.7,0,.9
765,복내,2003-03-30,10.6,0,1.2
765,복내,2003-03-31,14.4,0,.5
765,복내,2003-04-01,15.6,0,1.7
765,복내,2003-04-02,11.6,0,1
765,복내,2003-04-03,11.4,0,1
765,복내,2003-04-04,9.4,0,.5
765,복내,2003-04-05,9.6,0,1.1
765,복내,2003-04-06,10.4,0,.9
765,복내,2003-04-07,8.1,20,1.1
765,복내,2003-04-08,9,.5,1.7
765,복내,2003-04-09,9.2,0,1.2
765,복내,2003-04-10,9,0,1.4
765,복내,2003-04-11,10.9,14,1.3
765,복내,2003-04-12,13.8,0,1.2
765,복내,2003-04-13,13.6,0,1.1
765,복내,2003-04-14,13.2,0,.9
765,복내,2003-04-15,11.6,0,.8
765,복내,2003-04-16,12.4,0,1.1
765,복내,2003-04-17,16.6,0,1.3
765,복내,2003-04-18,17.3,28,1.5
765,복내,2003-04-19,13.4,10.5,1.4
765,복내,2003-04-20,10.3,11.5,1
765,복내,2003-04-21,11.6,0,1.8
765,복내,2003-04-22,12.4,0,1.8
765,복내,2003-04-23,12.2,26,.3
765,복내,2003-04-24,13.7,10,1
765,복내,2003-04-25,13.6,37.5,.9
765,복내,2003-04-26,15.5,0,1.4
765,복내,2003-04-27,15.7,0,.7
765,복내,2003-04-28,15.4,0,1.1
765,복내,2003-04-29,14.8,40.5,1.8
765,복내,2003-04-30,14.3,0,1.7
765,복내,2003-05-01,14.7,0,.7
765,복내,2003-05-02,14.9,0,1.2
765,복내,2003-05-03,16.7,0,1
765,복내,2003-05-04,15.9,0,.5
765,복내,2003-05-05,17.8,0,1.3
765,복내,2003-05-06,16.5,1,1.2
765,복내,2003-05-07,18.4,13,1.1
765,복내,2003-05-08,11.5,2,1
765,복내,2003-05-09,13.2,0,.7
765,복내,2003-05-10,14.6,0,.8
765,복내,2003-05-11,15.3,0,1
765,복내,2003-05-12,16.2,0,.9
765,복내,2003-05-13,18.5,0,.8
765,복내,2003-05-14,18.7,0,.9
765,복내,2003-05-15,17.6,0,.5
